Vss	Rss	Pss	Uss
2221728	333644	284387	276892
2221332	333252	283995	276500
2221068	332784	283526	276032
2220936	332704	283447	275952
2220672	332520	283262	275768
2224256	334544	285286	277792
2220244	333208	283950	276456
2219320	333300	284042	276548
2219188	332868	283611	276116
2219320	333324	284066	276572
2218980	336128	286868	279376
2219972	337100	287837	280348
2222016	336624	287363	279872
2231036	338456	289190	281700
2224976	339960	290697	283208
2221904	338132	288867	281380
2221620	337868	288604	281116
2221204	337868	288602	281116
2219092	337872	288610	281120
2219752	337384	288123	280632
2218788	337972	288711	281220
2227552	338852	289567	282072
2227568	338908	289615	282116
2227668	339016	289753	282264
2226200	338768	289506	282016
2226068	338760	289501	282008
2226424	338064	288807	281312
2226188	338540	289259	281764
2226160	339168	289908	282416
2225764	337796	288539	281044
2226180	339148	289886	282396
2224200	339212	289953	282460
2224596	338344	289085	281592
2219184	339380	290120	282628
2218920	339312	290049	282556
2227512	339900	290623	283132
2226484	339856	290571	283080
2226484	340140	290863	283372
2226640	340316	291007	283504
2226652	340128	290851	283360
2226536	339944	290669	283176
2226644	340388	291126	283636
2231300	340936	291671	284184
2222848	340460	291196	283708
2224036	340328	291065	283576
2223356	341092	291828	284340
2223184	340832	291571	284080
2223164	340684	291400	283904
2230856	342760	293449	285948
2231000	342380	293053	285552
2230896	342516	293183	285684
2231048	342384	293044	285532
2230904	342324	293019	285520
2230884	341800	292480	284964
2228780	341660	292356	284856
2228756	341880	292582	285076
2228596	341760	292471	284972
2228292	341556	292284	284784
2227104	341192	291919	284420
2227104	341216	291942	284444
2225560	341424	292126	284620
2225532	340348	291063	283560
2222788	340976	291700	284204
2224132	341260	291962	284464
2222960	341492	292192	284696
2223636	341704	292426	284932
2223376	341488	292211	284716
2222300	341228	291949	284456
2222320	341564	292286	284792
2222300	341628	292349	284856
2221904	341332	292045	284552
2222148	341164	291889	284392
2221712	341280	292000	284504
2228324	341808	292508	285000
2228464	341856	292568	285068
2228500	342196	292880	285376
2228624	342528	293230	285732
2228768	342548	293232	285736
2228360	342164	292860	285360
2230544	342272	292995	285500
2229476	342564	293281	285788
2229456	342548	293270	285776
2231828	342932	293623	286112
2231700	342944	293654	286156
2230512	342752	293476	285980
2228400	342560	293285	285788
2228248	342700	293424	285928
2228136	342852	293577	286080
2228400	342928	293653	286156
2225232	342856	293580	286084
2225252	342876	293584	286088
2225252	342824	293547	286052
2225088	343104	293824	286332
2226144	343064	293788	286292
2225764	342764	293448	285944
2240204	344096	294812	287316
2232712	344540	295235	287736
2234576	348704	299390	291892
2243216	349240	299918	292420
2238440	350168	300854	293356
2235352	350248	300934	293436
2233388	350036	300716	293208
2233392	350360	301060	293564
2244588	350736	301310	293796
2235708	351408	302085	294588
2235708	352104	302783	295280
2235788	353120	303821	296324
2233868	352256	302905	295408
2234004	351392	302073	294572
2234328	350944	301633	294124
2242700	352176	302853	295356
2235220	352324	303024	295528
2242232	352648	303324	295828
2243648	354076	304745	297248
2243776	353956	304608	297096
2246456	355680	306364	298868
2246376	357516	308217	300720
2247168	356340	307057	299560
2247224	356400	307114	299624
2245904	356024	306746	299252
2244944	356040	306750	299252
2245332	356896	307614	300116
2243744	356120	306841	299348
2241612	356708	307429	299936
2242572	356708	307429	299936
2242572	357120	307841	300348
2242476	357912	308633	301140
2249288	357680	308400	300908
2242288	357204	307925	300432
2242440	357308	308028	300536
2242552	357372	308091	300600
2242440	357172	307893	300400
2242420	357096	307817	300324
2250780	357788	308482	300988
2250104	358284	308976	301480
2250496	358520	309208	301704
2250492	358040	308751	301256
2250524	358856	309525	302012
2250412	358668	309336	301840
2250104	358352	309040	301536
2249832	357932	308636	301132
2249196	357872	308573	301076
2248900	357804	308513	301016
2248624	358204	308924	301432
2249416	358228	308949	301456
2248624	357984	308704	301212
2244400	357620	308340	300848
2249992	357652	308351	300856
2252224	358200	308867	301360
2252252	358400	309057	301560
2261096	358580	309241	301744
2256920	360076	310733	303232
2256772	360856	311525	304028
2256656	363312	313993	306492
2258688	364572	315266	307768
2256712	364884	315586	308080
2257396	364148	314823	307328
2256168	363936	314657	307164
2255376	364232	314953	307460
2252536	363648	314369	306876
2252536	363588	314308	306816
2251984	363488	314209	306716
2251076	363808	314529	307036
2249888	363424	314145	306652
2249624	363592	314313	306820
2258124	363976	314644	307152
2258492	364280	314872	307408
2258268	364116	314732	307272
2257212	363840	314456	306996
2257276	364376	314991	307532
2257564	363900	314496	307032
2264288	364248	314852	307388
2255824	364096	314707	307248
2256220	364564	315180	307720
2256220	364520	315137	307676
2256664	364464	315069	307604
2256616	364576	315189	307732
2256752	364364	314967	307512
2257304	364648	315229	307772
2257168	364536	315113	307652
2257176	364724	315276	307828
2257024	364520	315091	307656
2256616	363724	314301	306876
2264944	364464	315033	307608
2257144	364648	315225	307800
2257144	364264	314841	307416
2253712	363956	314530	307108
2253712	364072	314647	307224
2253468	364320	314883	307472
2251468	364436	314824	307588
2251468	364476	314950	307636
2251448	364384	314892	307540
2251336	364160	314668	307316
2258916	365596	316061	308712
2258916	365512	315975	308628
2259460	365056	315493	308132
2259456	365036	315477	308116
2268156	365796	316250	308900
2260488	365896	316354	309004
2260092	365540	315996	308648
2260752	365760	316218	308868
2260872	366020	316445	309100
2257296	365516	315989	308668
2261404	364880	315348	308024
2261228	364876	315336	308016
2260372	365008	315419	308100
2260372	364988	315395	308072
2258380	364936	315341	308012
2265260	365460	315870	308544
2255336	365424	315833	308508
2255336	365784	316205	308892
2261532	366032	316433	309120
2261792	366512	316918	309604
2261652	366328	316741	309428
2269316	366220	316605	309280
2261772	365756	316166	308840
2261356	365864	316357	309000
2260280	366120	316624	309280
2257904	364600	315110	307760
2257640	365076	315575	308228
2256604	365144	315634	308300
2256756	365392	315876	308548
2256736	365328	315820	308488
2254736	365312	315821	308472
2254736	365360	315868	308520
2255000	365796	316298	308952
2253416	364700	315186	307852
2253680	365504	316014	308664
2253680	365232	315733	308388
2253416	365260	315764	308420
2253416	365328	315813	308484
2253416	365336	315817	308492
2253284	365312	315785	308468
2253812	365752	316232	308912
2263040	365396	315901	308552
2254492	365160	315658	308312
2254736	365404	315894	308560
2259888	365248	315757	308400
2260972	365708	316203	308852
2261640	366200	316688	309336
2261104	365320	315808	308476
2260808	364868	315377	308028
2260808	365056	315550	308212
2269004	366136	316640	309288
2262296	366524	316995	309632
2263216	367424	317885	310520
2263080	365520	315998	308648
2263500	366984	317435	310084
2263516	366836	317271	309928
2263376	366412	316831	309496
2263592	366868	317332	309972
2261624	366712	317174	309824
2260020	365968	316471	309128
2258708	366024	316515	309168
2259092	364604	315095	307748
2255308	362356	312839	305484
2253728	361404	311907	304564
2253708	362024	312525	305180
2262008	362324	312740	305396
2260204	362260	312720	305384
2259148	362168	312626	305292
2259148	362888	313337	306004
2259276	362824	313282	305956
2259276	362800	313258	305932
2259660	363060	313523	306200
2256368	362372	312834	305512
2255048	361708	312164	304836
2255048	362024	312480	305152
2255036	362504	312976	305660
2260348	362864	313296	305964
2260368	362664	313117	305796
2260212	362716	313160	305840
2258220	362272	312712	305380
2258072	361948	312418	305104
2254904	361932	312401	305088
2254924	361880	312349	305036
2254924	361956	312424	305112
2260348	362556	313012	305696
2260224	362572	313020	305704
2260232	362604	313046	305728
2261748	362768	313200	305876
2261748	362768	313202	305876
2259584	362908	313356	306040
2261632	362988	313433	306116
2261632	363008	313456	306140
2258464	361636	312084	304768
2258552	362500	312945	305624
2256376	362820	313268	305952
2257148	362500	312961	305652
2257148	362632	313139	305792
2255036	362740	313245	305900
2254924	362644	313152	305804
2254888	362220	312705	305376
2253604	361856	312342	305012
2254904	361840	312348	305000
2254924	361916	312424	305076
2254924	362152	312642	305308
2255300	362488	312995	305648
2255596	363036	313541	306196
2256256	363200	313692	306356
2257312	362964	313473	306124
2257164	363476	313979	306636
2257144	363064	313566	306224
2256880	363296	313734	306404
2264416	363916	314382	307056
2264044	363728	314169	306844
2264436	364076	314533	307208
2263648	364460	314899	307576
2263664	364244	314656	307332
2263664	364064	314490	307164
2263664	364004	314432	307112
2263676	364100	314508	307188
2263672	364316	314727	307408
2263556	364252	314686	307332
2263568	364316	314754	307404
2263808	364180	314605	307260
2261620	364432	314839	307504
2261576	364428	314863	307508
2261308	363876	314315	306964
2261564	364296	314714	307356
2261420	364228	314669	307328
2261156	364112	314559	307228
2264468	364120	314537	307204
2264604	364108	314524	307192
2264472	364404	314841	307488
2264184	364372	314825	307476
2263920	364160	314619	307272
2272496	364232	314688	307344
2264316	364636	315067	307728
2263384	364696	315131	307804
2263120	364540	314982	307656
2264288	364728	315213	307860
2264176	364092	314540	307200
2262324	364848	315309	307972
2262200	364696	315089	307756
2261772	364008	314484	307112
2261492	363396	313898	306552
2260964	364232	314720	307388
2258872	364056	314564	307216
2258588	363952	314458	307112
2258852	363924	314422	307080
2257400	363984	314478	307140
2256740	364076	314566	307232
2256476	363420	313904	306576
2256872	363756	314234	306912
2256872	363788	314265	306944
2257780	363896	314372	307052
2257928	363344	313819	306500
2257928	363960	314436	307116
2257928	364200	314675	307356
2257552	363772	314281	306932
2257928	364096	314596	307252
2257400	363724	314195	306880
2262880	364484	314925	307608
2263232	364460	314900	307584
2263096	364468	314955	307604
2264404	364544	315033	307680
2264012	363964	314460	307108
2263604	363724	314228	306884
2265356	364300	314766	307420
2265356	364368	314841	307496
2265340	364688	315162	307820
2265468	364556	315040	307712
2264264	363552	314034	306708
2264132	364056	314533	307212
2258588	363564	314033	306712
2258720	363908	314383	307064
2265112	363936	314395	307072
2264424	364500	314948	307624
2265592	364280	314731	307412
2264424	364216	314668	307348
2265572	363484	313943	306624
2266344	364268	314776	307428
2263968	363940	314441	307096
2263968	363940	314434	307096
2263176	364220	314704	307376
2263064	363332	313840	306492
2262028	364060	314554	307216
2277592	365404	315894	308540
2269712	364840	315310	307960
2272092	365908	316354	308988
2272468	366428	316887	309540
2272716	367864	318329	310984
2271956	366480	316930	309572
2270984	365412	315872	308536
2272620	366356	316830	309512
2268792	364708	315215	307868
2272528	365608	316086	308736
2272528	365592	316064	308720
2272612	365760	316241	308896
2274056	366264	316730	309396
2274052	364964	315399	308080
2271544	364892	315327	308008
2271412	365836	316273	308960
2271796	366272	316726	309408
2271396	366752	317227	309876
2276020	366600	317045	309712
2274712	365728	316210	308856
2274712	366084	316567	309212
2274724	366068	316558	309204
2274572	366036	316545	309196
2271384	365828	316337	308988
2278676	366080	316574	309224
2275900	366124	316606	309252
2275916	366208	316651	309296
2275908	365980	316459	309100
2275632	365960	316443	309088
2275880	365476	315966	308612
2273900	366412	316922	309572
2271536	366200	316711	309360
2269404	366132	316640	309292
2275240	366204	316651	309296
2275760	366284	316791	309440
2274552	366268	316779	309428
2274552	365624	316135	308784
2274552	366484	316993	309644
2274712	366444	316914	309560
2274740	366560	317038	309684
2274856	365676	316132	308772
2274612	366316	316767	309412
2274472	366156	316614	309260
2283064	366596	317064	309704
2278140	365348	315789	308420
2268068	363208	313554	306184
2275192	363540	313868	306624
2277188	363568	313888	306644
2273928	363160	313489	306248
2273224	362184	312517	305264
2273440	362792	313250	305916
2272780	362276	312765	305436
2272760	362520	313008	305680
2269592	362088	312576	305248
2268800	362296	312786	305456
2267348	362300	312789	305460
2267500	362456	312945	305616
2267876	362736	313224	305896
2267744	362292	312760	305432
2275440	363268	313721	306376
2275436	363452	313912	306580
2275556	363524	313986	306644
2282680	363408	313879	306548
2285432	365636	316091	308756
2286324	367812	318259	310924
2279276	368088	318565	311232
2287316	370096	320569	313232
2281352	372036	322526	315196
2281760	371596	322086	314756
2281588	371652	322142	314812
2280948	371164	321652	314324
2278388	370256	320746	313416
2278520	371080	321569	314240
2277472	370952	321440	314112
2277120	370528	321016	313688
2277516	370336	320826	313496
2284636	371460	321936	314604
2284268	371476	321946	314612
2283472	371520	321965	314632
2283972	371756	322202	314868
2283904	372304	322758	315424
2284388	371764	322209	314876
2282988	371888	322350	315016
2282984	371456	321920	314580
2283132	371408	321878	314544
2284044	371392	321863	314532
2282624	372136	322623	315292
2282212	371640	322126	314796
2278800	371068	321490	314160
2278800	371932	322418	315088
2278732	371828	322315	314984
2277696	371636	322121	314792
2277696	371896	322369	315040
2277676	371656	322125	314796
2284484	372792	323264	315932
2284356	372608	323065	315724
2288040	373444	323911	316576
2285284	373296	323731	316396
2285568	373588	324043	316708
2285692	373624	324082	316748
2284360	373556	324015	316680
2284752	373940	324407	317072
2284484	373600	324074	316740
2285152	374012	324478	317144
2285172	373856	324307	316972
2285168	374180	324632	317296
2285160	373692	324179	316848
2283152	373840	324328	316996
2290432	374012	324489	317156
2285444	374076	324535	317200
2285704	373196	323646	316304
2285720	373896	324344	317008
2285668	374020	324484	317136
2284868	373868	324353	317024
2285528	373764	324251	316920
2285528	373852	324339	317008
2282888	373760	324247	316916
2282492	374196	324683	317352
2282360	373472	323959	316628
2288964	373416	323902	316572
2279192	373916	324403	317072
2278796	373652	324139	316808
2289408	374196	324670	317336
2281528	372296	322782	315452
2286560	372688	323129	315788
2284576	371964	322416	315076
2284844	372256	322727	315392
2284704	371776	322241	314900
2284560	372480	322967	315636
2284052	372188	322675	315344
2281128	371632	322119	314788
2281128	372404	322890	315560
2281016	371956	322443	315112
2280072	372268	322755	315424
2279940	372020	322507	315176
2279940	371936	322424	315092
2278376	371476	321963	314632
2278092	371644	322132	314800
2277960	371804	322291	314960
2277960	371928	322406	315076
2277960	372084	322571	315240
2277564	371864	322351	315020
2277696	371832	322319	314988
2276772	371828	322313	314984
2279812	371588	322067	314736
2277764	371776	322262	314932
2282084	372232	322691	315356
2284940	372736	323181	315840
2288076	373572	323847	316512
2291960	374880	325054	317720
2293316	375452	325899	318552
2302424	375916	326399	319068
2298120	374932	325419	318088
2299280	376292	326779	319448
2297940	376252	326739	319408
2293452	376924	327411	320080
2294260	377840	328327	320996
2293204	378712	329194	321864
2292148	378572	329059	321728
2289084	375304	325791	318460
2289444	375544	326030	318700
2288932	376228	326715	319384
2296748	377176	327649	320316
2296892	377868	328334	321000
2296756	378096	328562	321228
2297964	377072	327529	320188
2296312	377376	327826	320484
2296576	377892	328352	321016
2295384	377776	328244	320908
2296132	378176	328629	321296
2295340	378560	329027	321692
2295340	377716	328191	320856
2294388	378508	328995	321664
2292928	377556	328042	320712
2291740	377184	327670	320340
2290780	378168	328653	321324
2290780	378272	328758	321428
2292644	378916	329373	322040
2292648	378396	328830	321484
2298912	379332	329768	322432
2301144	379428	329820	322472
2300472	378800	329220	321884
2300752	379528	329932	322596
2300752	379940	330343	323008
2300752	379056	329458	322124
2300084	380264	330674	323340
2297980	380036	330440	323104
2297404	379680	330091	322756
2297432	379584	329988	322652
2297372	379204	329587	322232
2294996	379016	329399	322044
2294996	379180	329583	322248
2299772	381160	331569	324236
2299764	381184	331595	324260
2300848	381116	331503	324160
2299660	381912	332315	324980
2299660	381916	332317	324984
2299132	381560	331964	324628
2296448	381664	332047	324692
2296320	381808	332219	324884
2297012	381260	331671	324336
2297016	381812	332219	324884
2296956	382664	333071	325736
2296448	382112	332501	325156
2294164	381436	331858	324524
2294164	381436	331858	324524
2294316	382408	332827	325492
2295368	382596	333011	325676
2295264	382752	333155	325820
2295264	382768	333175	325840
2295244	382904	333311	325976
2295236	382824	333244	325908
2294840	382792	333215	325880
2293908	383032	333455	326120
2293908	383168	333590	326256
2293908	382852	333265	325924
2294432	382856	333261	325912
2301608	383388	333786	326436
2301708	383232	333621	326272
2301708	383364	333753	326404
2301332	383108	333521	326188
2302524	383384	333791	326456
2302392	383408	333814	326480
2302524	383696	334103	326768
2310732	384008	334408	327064
2298956	377556	327875	320540
2292992	376576	326977	319636
2301576	377960	328343	321008
2293760	378532	328939	321604
2295360	378692	329107	321772
2301440	380756	331167	323832
2295124	381324	331731	324396
2295336	382624	333039	325704
2295344	382648	333047	325704
2296452	381784	332224	324888
2297252	381928	332382	325048
2293520	381696	332143	324792
2293520	381892	332337	324988
2299484	381700	332141	324792
2299656	382712	333157	325824
2299528	382768	333214	325880
2300844	383400	333847	326512
2299788	383380	333827	326492
2299768	382232	332676	325344
2299924	383396	333819	326484
2300052	383248	333659	326312
2300840	383256	333685	326352
2300840	383736	334167	326832
2300968	384560	334975	327624
2299900	384456	334895	327560
2299900	384468	334907	327572
2295680	384668	335085	327736
2294624	384768	335189	327840
2300968	384644	335064	327724
2300980	384380	334803	327468
2300960	385468	335887	328552
2300980	385516	335939	328604
2299644	383820	334236	326900
2305016	385692	335837	328248
2305016	385644	335797	328208
2301864	384072	334479	327144
2301612	383892	334299	326964
2301764	383160	333567	326232
2301764	383160	333567	326232
2301744	383404	333811	326476
2301764	383552	333959	326624
2300624	383608	334013	326680
2300624	383452	333857	326524
2298704	382800	333208	325872
2299592	383472	333879	326544
2299592	383472	333879	326544
2307912	383876	334279	326944
2302260	383784	334187	326840
2303316	383704	334120	326784
2303772	384504	334911	327576
2303244	384152	334551	327208
2303264	384216	334623	327288
2305464	384808	335201	327856
2305332	383348	333758	326424
2306124	384592	334983	327632
2306144	386096	336508	329172
2306760	384820	335243	327908
2307180	385880	336295	328960
2304920	385268	335671	328336
2301088	384988	335373	328020
2301352	385228	335635	328300
2298840	384040	334446	327104
2298840	384396	334810	327476
2298844	384300	334711	327376
2297944	384264	334660	327316
2298072	384188	334595	327260
2298052	384324	334738	327404
2297936	384096	334511	327176
2297532	384048	334469	327136
2298172	384440	334871	327536
2296976	384376	334815	327480
2296688	383704	334157	326824
2298008	384596	335059	327724
2300176	383892	334363	327028
2305632	384144	334634	327304
2296652	383756	334247	326916
2296672	383620	334105	326776
2296256	383536	334026	326696
2296652	383912	334402	327072
2296784	384052	334543	327212
2297180	384128	334617	327288
2296804	383352	333842	326512
2296396	384652	335143	327812
2295756	384124	334606	327276
2297320	384424	334913	327584
2297452	384252	334741	327412
2302888	384880	335359	328028
2303940	384952	335420	328088
2303972	385112	335557	328224
2304752	385484	335923	328580
2304084	385196	335658	328324
2302884	385104	335575	328240
2302896	384020	334499	327164
2303376	384684	335173	327844
2305160	384796	335254	327920
2305136	385284	335741	328400
2305276	385580	336071	328740
2304976	385332	335823	328492
2303392	384976	335465	328136
2301808	385064	335555	328224
2305120	385156	335632	328300
2304604	383576	334047	326712
2304992	384844	335323	327988
2304988	384896	335375	328040
2304580	384736	335227	327896
2304864	384812	335272	327932
2302872	384824	335297	327960
2302864	384916	335405	328076
2300752	384976	335465	328136
2300752	385012	335501	328172
2301544	384552	335041	327712
2301512	384768	335257	327928
2299452	384672	335161	327832
2299300	384460	334950	327620
2307620	384260	334742	327412
2306976	385416	335886	328552
2306992	385396	335867	328532
2306984	384972	335435	328100
2306952	385336	335827	328496
2306296	385244	335735	328404
2305768	385040	335531	328200
2305924	385408	335874	328540
2305952	385384	335822	328488
2305952	385356	335790	328452
2305716	385344	335774	328440
2305856	385516	335939	328604
2305960	385144	335575	328240
2304640	385296	335730	328396
2302644	385664	336112	328776
2304708	384664	335119	327784
2300800	385524	335987	328652
2299192	384872	335335	328000
2300900	384900	335362	328020
2300236	384036	334515	327180
2300488	385008	335499	328168
2300092	384776	335266	327936
2300488	385148	335639	328308
2300620	385388	335878	328548
2300224	384824	335315	327984
2300488	385176	335667	328336
2299300	384976	335463	328132
2300340	384596	335087	327756
2300620	384656	335147	327816
2300092	384552	335041	327712
2300488	385188	335670	328340
2300488	384932	335421	328092
2300620	385460	335949	328620
2302900	384960	335434	328100
2303012	385080	335551	328216
2311200	386156	336608	329272
2306616	384276	334719	327372
2302908	381340	331786	324452
2311196	381140	331568	324232
2303588	381968	332423	325088
2302524	381004	331451	324112
2302624	381820	332271	324924
2300444	381760	332231	324896
2309076	382692	333179	325848
2299824	382008	332499	325168
2299832	382876	333363	326032
2298732	382236	332727	325396
2299176	382804	333295	325964
2298456	382692	333182	325852
2308040	384528	335018	327688
2300420	384388	334878	327548
2307248	384836	335312	327980
2308928	385464	335933	328600
2308012	385144	335622	328288
2309152	385784	336262	328932
2309184	386380	336864	329532
2308000	386780	337249	329916
2314760	384912	335362	328028
2306656	385132	335599	328252
2307564	384008	334490	327160
2307696	384508	334998	327668
2307564	385240	335730	328400
2308640	385100	335570	328236
2307060	385412	335874	328532
2310088	385444	335924	328592
2309968	385628	336090	328756
2309952	384640	335117	327784
2309808	385132	335622	328292
2308632	385208	335692	328360
2308668	385080	335541	328208
2308904	385092	335558	328220
2309048	385164	335642	328308
2308488	384756	335246	327916
2307828	384376	334865	327536
2306776	384800	335289	327960
2305716	384572	335062	327732
2304660	384108	334390	327060
2310884	385624	336094	328760
2311424	385972	336433	329100
2310928	385576	336022	328688
2310920	385408	335853	328520
2311160	385376	335833	328500
2311152	385432	335898	328560
2311136	385608	336095	328760
2313184	385776	336266	328936
2307432	384792	335274	327944
2308896	385044	335520	328184
2305704	383928	334412	327080
2314156	384556	335032	327700
2307512	386120	336598	329264
2315956	387280	337734	330400
2311344	389736	340175	332840
2316760	389684	340110	332776
2317836	389168	339589	332256
2318620	390816	341238	333904
2318632	390308	340742	333408
