DalvikHeapPss	DalvikHeapSize	UsedDalvikHeap	FreeDalvikHeap	NativePssTotal	NativeHeapSize	UtilizationDalvik
48678	73721	57385	16336	33986	53248	0.7784077806866428
48658	73768	57415	16353	34438	53248	0.778318512091964
48662	73805	57950	15855	34310	53248	0.7851771560192399
48802	74048	58046	16002	34558	53248	0.7838969317199654
48794	74048	58104	15944	34574	53248	0.7846802074330165
48874	73955	57605	16350	34530	53248	0.7789196132783449
48874	73954	57610	16344	34670	53248	0.7789977553614409
48758	73962	57909	16053	34762	53248	0.7829561125983613
48766	73924	57571	16353	34670	53248	0.7787863210865212
48718	73930	57578	16352	35166	53248	0.7788178006222102
48746	73936	57589	16347	34790	53248	0.7789033758926639
48730	73930	57589	16341	35046	53248	0.7789665900175842
48758	73945	57658	16287	34870	53248	0.7797416999120969
48750	73948	57596	16352	34854	53248	0.7788716395304809
48754	73944	57591	16353	34902	53248	0.7788461538461539
48730	73960	57607	16353	34778	53248	0.7788939967550027
48726	73960	57607	16353	34794	53248	0.7788939967550027
48750	73996	57645	16351	34654	53248	0.7790285961403319
48766	73983	57648	16335	34790	53248	0.7792060338185799
48754	73991	57656	16335	34866	53248	0.7792299063399603
48762	73991	57647	16344	34894	53248	0.7791082699247206
48766	73990	57637	16353	35030	53248	0.778983646438708
48758	73991	57638	16353	35046	53248	0.7789866335094808
48774	74030	57771	16259	35010	53248	0.7803728218289883
48786	74017	57664	16353	34750	53248	0.7790642690192794
48786	74029	57676	16353	34822	53248	0.7791000824001405
48786	74041	57696	16345	34842	53248	0.7792439324158237
48830	74039	57687	16352	34754	53248	0.7791434244114588
48790	74014	57670	16344	34822	53248	0.7791769124760181
48802	74013	57661	16352	34886	53248	0.7790658397849026
48798	74016	57664	16352	34982	53248	0.779074794638997
48782	74061	57708	16353	34842	53248	0.7791955280106939
48790	74048	57695	16353	34746	53248	0.7791567631806395
49162	74520	58168	16352	35398	53248	0.7805689747718734
49162	74503	58157	16346	35474	53248	0.7805994389487672
48922	74218	57956	16262	35354	53248	0.7808887331914091
48922	74213	57878	16335	35358	53248	0.7798903157128805
48882	74210	57980	16230	35590	53248	0.7812963212505053
48890	74284	57949	16335	35582	53248	0.7801006946314146
48866	74127	57774	16353	35430	53248	0.7793921243271682
48782	74000	57696	16304	34982	53248	0.7796756756756756
48758	74000	57802	16198	34822	53248	0.7811081081081082
48794	74014	57988	16026	34926	53248	0.7834733969249061
48802	74030	58029	16001	34818	53248	0.7838578954477914
48838	74053	58100	15953	34718	53248	0.7845732110785518
49138	74082	59061	15021	34790	53248	0.7972381955130801
48938	74118	58186	15932	34734	53248	0.7850454680374538
48942	74141	58296	15845	34602	53248	0.7862855909685599
48954	74156	58323	15833	34638	53248	0.7864906413506662
48982	74180	58515	15665	34678	53248	0.7888244809921812
48906	74196	58064	16132	34762	53248	0.7825758801013531
48922	74223	58060	16163	34622	53248	0.7822373118844563
48942	74232	58122	16110	34690	53248	0.7829776915615907
48930	74248	58134	16114	34682	53248	0.7829705850662644
49170	74271	59301	14970	34790	53248	0.7984408450135315
49026	74308	58252	16056	34794	53248	0.7839263605533725
49042	74318	58313	16005	34614	53248	0.7846416749643425
49154	74332	58968	15364	34774	53248	0.7933057095194532
49034	74356	58323	16033	34690	53248	0.7843751681101727
49034	74372	58250	16122	34674	53248	0.783224869574571
49102	74392	58679	15713	34738	53248	0.788781051725992
49246	74406	59151	15255	34950	53248	0.7949762115958391
49094	74457	58335	16122	34874	53248	0.7834723397397155
49250	74465	59158	15307	34906	53248	0.7944403410998455
49110	74465	58404	16061	34954	53248	0.7843147787551199
49110	74489	58502	15987	34890	53248	0.785377706775497
49086	74504	58370	16134	34882	53248	0.7834478685708149
49242	74519	59118	15401	35018	53248	0.7933278761121325
49206	74567	59050	15517	34886	53248	0.7919052664047098
49150	74563	58581	15982	34898	53248	0.785657765916071
49234	74687	58813	15874	34930	53248	0.7874596650019414
49234	74662	58879	15783	35074	53248	0.7886073236720152
49330	74623	59242	15381	35074	53248	0.7938839231872211
49358	74635	59329	15306	35202	53248	0.7949219535070677
49242	74698	58721	15977	34970	53248	0.7861120779672816
49266	74702	58690	16012	34930	53248	0.7856550025434392
