MemTotal	MemFree	Buffers	Cached	RealFree
1900556	867524	13220	334716	1215460.0
1900556	866240	13292	334716	1214248.0
1900556	867468	13356	334724	1215548.0
1900556	866504	13420	334732	1214656.0
1900556	866468	13484	334712	1214664.0
1900556	866236	13572	334716	1214524.0
1900556	866948	13636	334752	1215336.0
1900556	865792	13684	334740	1214216.0
1900556	866888	13732	334756	1215376.0
1900556	866604	13756	334764	1215124.0
1900556	866796	13804	334772	1215372.0
1900556	867604	13852	334768	1216224.0
1900556	867960	13860	335364	1217184.0
1900556	866020	13892	335392	1215304.0
1900556	864720	13916	335388	1214024.0
1900556	862720	13956	335396	1212072.0
1900556	863532	13988	335400	1212920.0
1900556	861596	14076	335392	1211064.0
1900556	862760	14140	335380	1212280.0
1900556	862756	14164	335416	1212336.0
1900556	862288	14244	335432	1211964.0
1900556	860912	14268	335444	1210624.0
1900556	862160	14364	335432	1211956.0
1900556	862876	14452	335456	1212784.0
1900556	861760	14468	335460	1211688.0
1900556	860556	14540	335432	1210528.0
1900556	860900	14564	335472	1210936.0
1900556	860740	14596	335476	1210812.0
1900556	861764	14636	335480	1211880.0
1900556	862028	14660	335496	1212184.0
1900556	860832	14692	335500	1211024.0
1900556	862576	14740	335504	1212820.0
1900556	862188	14772	335508	1212468.0
1900556	861664	14780	335516	1211960.0
1900556	861156	14788	335524	1211468.0
1900556	861032	14804	335540	1211376.0
1900556	860164	14820	335544	1210528.0
1900556	861412	14820	335552	1211784.0
1900556	861868	14820	335556	1212244.0
1900556	860292	14820	335564	1210676.0
1900556	857740	14828	335572	1208140.0
1900556	856884	14836	337456	1209176.0
1900556	854488	14868	338704	1208060.0
1900556	852880	14888	339500	1207268.0
1900556	847632	14952	342380	1204964.0
1900556	843644	15012	344076	1202732.0
1900556	840300	15092	348076	1203468.0
1900556	839836	15124	348088	1203048.0
1900556	840360	15140	348084	1203584.0
1900556	840468	15156	348168	1203792.0
1900556	840356	15160	348176	1203692.0
1900556	838360	15160	348184	1201704.0
1900556	838912	15160	348204	1202276.0
1900556	837836	15216	348192	1201244.0
1900556	837552	15272	348196	1201020.0
1900556	838920	15344	348200	1202464.0
1900556	837336	15400	348204	1200940.0
1900556	837856	15408	348220	1201484.0
1900556	834836	15424	348228	1198488.0
1900556	837732	15432	348236	1201400.0
1900556	838052	15456	348244	1201752.0
1900556	835888	15480	350128	1201496.0
1900556	835044	15504	350132	1200680.0
1900556	834944	15504	350136	1200584.0
1900556	835296	15504	350144	1200944.0
1900556	835452	15504	350152	1201108.0
1900556	833268	15504	350160	1198932.0
1900556	833800	15504	350168	1199472.0
1900556	834408	15504	350176	1200088.0
1900556	834684	15504	350180	1200368.0
1900556	834288	15504	350188	1199980.0
1900556	834492	15504	350196	1200192.0
1900556	833592	15504	350204	1199300.0
1900556	834896	15552	350208	1200656.0
1900556	834788	15584	350212	1200584.0
1900556	835200	15608	350220	1201028.0
1900556	835304	15608	350224	1201136.0
1900556	834060	15608	350232	1199900.0
1900556	833896	15608	350236	1199740.0
1900556	833892	15608	350240	1199740.0
1900556	834396	15608	350248	1200252.0
1900556	832416	15616	350252	1198284.0
1900556	832384	15624	350256	1198264.0
1900556	834060	15648	350252	1199960.0
1900556	833336	15664	350268	1199268.0
1900556	830760	15696	350264	1196720.0
1900556	834844	15696	350280	1200820.0
1900556	834252	15696	350284	1200232.0
1900556	834216	15696	350288	1200200.0
1900556	833776	15752	350296	1199824.0
1900556	834896	15840	350276	1201012.0
1900556	833332	15896	350288	1199516.0
1900556	832972	15936	350320	1199228.0
1900556	832440	16008	350340	1198788.0
1900556	834272	16064	350352	1200688.0
1900556	861912	16080	350340	1228332.0
1900556	862504	16120	350372	1228996.0
1900556	863244	16152	350368	1229764.0
1900556	861956	16176	350396	1228528.0
1900556	862812	16232	350372	1229416.0
1900556	863876	16272	350388	1230536.0
1900556	861948	16288	350400	1228636.0
1900556	860296	16296	350408	1227000.0
1900556	860336	16296	350416	1227048.0
1900556	860188	16296	350428	1226912.0
1900556	859796	16304	350428	1226528.0
1900556	860276	16344	350456	1227076.0
1900556	860168	16352	350444	1226964.0
1900556	859768	16360	350448	1226576.0
1900556	853732	16392	350452	1220576.0
1900556	860092	16440	350448	1226980.0
1900556	860236	16464	350460	1227160.0
1900556	860488	16488	350468	1227444.0
1900556	860328	16520	350480	1227328.0
1900556	859312	16528	350484	1226324.0
1900556	860372	16528	350492	1227392.0
1900556	859792	16552	350496	1226840.0
1900556	861060	16552	350568	1228180.0
1900556	859404	16572	350872	1226848.0
1900556	860672	16580	350872	1228124.0
1900556	860768	16588	350876	1228232.0
1900556	859276	16588	350884	1226748.0
1900556	858880	16588	350896	1226364.0
1900556	857296	16588	350900	1224784.0
1900556	856856	16612	350904	1224372.0
1900556	852508	16676	350896	1220080.0
1900556	851124	16732	350900	1218756.0
1900556	845904	16756	350936	1213596.0
1900556	845696	16828	350928	1213452.0
1900556	845252	16844	350948	1213044.0
1900556	845212	16852	350952	1213016.0
1900556	845972	16852	350960	1213784.0
1900556	843972	16852	350968	1211792.0
1900556	845008	16852	350976	1212836.0
1900556	844284	16852	350984	1212120.0
1900556	844256	16852	350992	1212100.0
1900556	844104	16860	351004	1211968.0
1900556	841952	16872	351132	1209956.0
1900556	844172	16936	351136	1212244.0
1900556	845204	16960	351136	1213300.0
1900556	847840	16968	351136	1215944.0
1900556	848700	16968	351144	1216812.0
1900556	847924	16968	351152	1216044.0
1900556	847732	16968	351156	1215856.0
1900556	847796	16968	351168	1215932.0
1900556	846936	17048	351180	1215164.0
1900556	847792	17056	351188	1216036.0
1900556	847192	17056	351200	1215448.0
1900556	847188	17064	351204	1215456.0
1900556	846768	17072	351212	1215052.0
1900556	847292	17072	351220	1215584.0
1900556	846492	17072	351224	1214788.0
1900556	846808	17072	351232	1215112.0
1900556	846876	17072	351236	1215184.0
1900556	846148	17104	351216	1214468.0
1900556	846620	17168	351248	1215036.0
1900556	846692	17176	351264	1215132.0
1900556	846148	17264	351268	1214680.0
1900556	845964	17272	351276	1214512.0
1900556	845944	17280	351280	1214504.0
1900556	845688	17296	351288	1214272.0
1900556	844540	17400	351292	1213232.0
1900556	845544	17408	351304	1214256.0
1900556	845984	17488	351312	1214784.0
1900556	844924	17496	351320	1213740.0
1900556	845536	17496	351324	1214356.0
1900556	853184	17496	351332	1222012.0
1900556	850968	17608	351336	1219912.0
1900556	851696	17704	351344	1220744.0
1900556	850232	17808	351356	1219396.0
1900556	850396	17888	351364	1219648.0
1900556	850580	17896	351376	1219852.0
1900556	850184	17904	351384	1219472.0
1900556	850784	17992	351392	1220168.0
1900556	850848	18016	351400	1220264.0
1900556	849912	18024	351404	1219340.0
1900556	850388	18024	351412	1219824.0
1900556	849388	18024	351412	1218824.0
1900556	850092	18024	351412	1219528.0
1900556	849040	18024	351416	1218480.0
1900556	848992	18024	351416	1218432.0
1900556	848848	18024	351416	1218288.0
1900556	847756	18096	351420	1217272.0
1900556	847860	18168	351420	1217448.0
1900556	846612	18344	351424	1216380.0
1900556	847364	18352	351424	1217140.0
1900556	847600	18392	351432	1217424.0
1900556	847668	18400	351436	1217504.0
1900556	848020	18400	351436	1217856.0
1900556	841436	18532	351348	1211316.0
1900556	847444	18540	351352	1217336.0
1900556	848192	18540	351352	1218084.0
1900556	848416	18540	351352	1218308.0
1900556	847896	18540	351356	1217792.0
1900556	830688	18672	351360	1200720.0
1900556	840816	18696	351360	1210872.0
1900556	842828	18712	351364	1212904.0
1900556	841828	18720	351364	1211912.0
1900556	818976	18728	351364	1189068.0
1900556	837320	18736	351364	1207420.0
1900556	838332	18736	351364	1208432.0
1900556	839460	18736	351364	1209560.0
1900556	839800	18736	351368	1209904.0
1900556	840028	18736	351368	1210132.0
1900556	840856	18736	351372	1210964.0
1900556	840692	18736	351372	1210800.0
1900556	839376	18744	351372	1209492.0
1900556	838620	18776	351372	1208768.0
1900556	839108	18824	351352	1209284.0
1900556	839964	18848	351368	1210180.0
1900556	841120	18904	351372	1211396.0
1900556	842056	18912	351372	1212340.0
1900556	839700	18952	351372	1210024.0
1900556	840832	19008	351376	1211216.0
1900556	842136	19016	351376	1212528.0
1900556	840080	19016	351376	1210472.0
1900556	839960	19016	351376	1210352.0
1900556	839476	19016	351376	1209868.0
1900556	839052	19016	351376	1209444.0
1900556	839668	19016	351376	1210060.0
1900556	839116	19024	351380	1209520.0
1900556	823768	19060	351376	1194204.0
1900556	837296	19084	351384	1207764.0
1900556	836816	19092	351388	1207296.0
1900556	836388	19116	351456	1206960.0
1900556	835600	19140	351460	1206200.0
1900556	836320	19164	351460	1206944.0
1900556	834332	19172	351460	1204964.0
1900556	835260	19172	351464	1205896.0
1900556	835432	19172	351464	1206068.0
1900556	835880	19172	351468	1206520.0
1900556	838500	19172	351468	1209140.0
1900556	827120	19220	351468	1197808.0
1900556	836212	19236	351472	1206920.0
1900556	834484	19252	351476	1205212.0
1900556	833596	19292	351472	1204360.0
1900556	833744	19340	351472	1204556.0
1900556	833024	19436	351440	1203900.0
1900556	834856	19548	351464	1205868.0
1900556	834720	19580	351476	1205776.0
1900556	835020	19644	351452	1206116.0
1900556	834172	19708	351484	1205364.0
1900556	837476	19788	351484	1208748.0
1900556	835864	19820	351468	1207152.0
1900556	833060	19844	351488	1204392.0
1900556	835564	19852	351488	1206904.0
1900556	836536	19876	351488	1207900.0
1900556	834240	19900	351488	1205628.0
1900556	833048	19916	351488	1204452.0
1900556	833224	19948	351488	1204660.0
1900556	829108	19956	351492	1200556.0
1900556	810080	19980	351492	1181552.0
1900556	832376	20004	351492	1203872.0
1900556	832220	20012	351492	1203724.0
1900556	831780	20020	351500	1203300.0
1900556	832100	20028	351500	1203628.0
1900556	834248	20044	351500	1205792.0
1900556	834172	20044	351500	1205716.0
1900556	833588	20044	351504	1205136.0
1900556	831008	20076	351504	1202588.0
1900556	832904	20116	351500	1204520.0
1900556	832600	20156	351544	1204300.0
1900556	832096	20220	351540	1203856.0
1900556	831536	20276	351548	1203360.0
1900556	831244	20324	351532	1203100.0
1900556	832100	20332	351548	1203980.0
1900556	833032	20332	351548	1204912.0
1900556	832520	20332	351548	1204400.0
1900556	831540	20380	351552	1203472.0
1900556	832216	20460	351552	1204228.0
1900556	831552	20468	351552	1203572.0
1900556	831652	20484	351556	1203692.0
1900556	831652	20500	351556	1203708.0
1900556	832352	20508	351560	1204420.0
1900556	832200	20508	351564	1204272.0
1900556	830640	20508	351564	1202712.0
1900556	829432	20516	351572	1201520.0
1900556	830404	20532	351568	1202504.0
1900556	832904	20556	351568	1205028.0
1900556	830680	20596	351568	1202844.0
1900556	830284	20612	351588	1202484.0
1900556	828644	20628	351572	1200844.0
1900556	824868	20632	353532	1199032.0
1900556	822912	20640	353532	1197084.0
1900556	821832	20648	353532	1196012.0
1900556	821080	20672	353540	1195292.0
1900556	821508	20688	353532	1195728.0
1900556	821492	20696	353532	1195720.0
1900556	812336	20720	353532	1186588.0
1900556	819300	20728	353536	1193564.0
1900556	820348	20768	353536	1194652.0
1900556	818644	20800	353536	1192980.0
1900556	819544	20832	353536	1193912.0
1900556	818404	20840	353536	1192780.0
1900556	817804	20864	353536	1192204.0
1900556	810708	20896	353520	1185124.0
1900556	817196	20904	353536	1191636.0
1900556	815916	20960	353540	1190416.0
1900556	814956	20968	353544	1189468.0
1900556	814436	20984	353548	1188968.0
1900556	813596	21024	353552	1188172.0
1900556	811152	21064	353536	1185752.0
1900556	811896	21104	353552	1186552.0
1900556	813720	21136	353556	1188412.0
1900556	814332	21144	353560	1189036.0
1900556	810132	21144	353564	1184840.0
1900556	812456	21184	353564	1187204.0
1900556	812688	21192	353564	1187444.0
1900556	811196	21192	353568	1185956.0
1900556	811376	21192	353568	1186136.0
1900556	811304	21192	353572	1186068.0
1900556	809824	21192	353576	1184592.0
1900556	810704	21192	353576	1185472.0
1900556	811268	21192	353580	1186040.0
1900556	800744	21192	353584	1175520.0
1900556	806128	21192	353588	1180908.0
1900556	810768	21192	353592	1185552.0
1900556	810028	21192	353592	1184812.0
1900556	810556	21192	353592	1185340.0
1900556	809400	21200	353596	1184196.0
1900556	808344	21224	353596	1183164.0
1900556	808776	21248	353600	1183624.0
1900556	809400	21288	353596	1184284.0
1900556	809236	21328	353596	1184160.0
1900556	810188	21384	353616	1185188.0
1900556	811572	21448	353616	1186636.0
1900556	810532	21472	353616	1185620.0
1900556	809248	21496	353620	1184364.0
1900556	809532	21544	353620	1184696.0
1900556	810564	21552	353624	1185740.0
1900556	810816	21552	353624	1185992.0
1900556	809456	21608	353632	1184696.0
1900556	808368	21712	353624	1183704.0
1900556	809692	21736	353628	1185056.0
1900556	807952	21760	353636	1183348.0
1900556	808576	21792	353640	1184008.0
1900556	807404	21840	353736	1182980.0
1900556	805512	21952	353740	1181204.0
1900556	801996	22024	353740	1177760.0
1900556	801788	22056	353740	1177584.0
1900556	803612	22112	353740	1179464.0
1900556	802420	22152	353736	1178308.0
1900556	801788	22224	353736	1177748.0
1900556	801820	22320	353736	1177876.0
1900556	802604	22408	353744	1178756.0
1900556	802268	22464	353740	1178472.0
1900556	802456	22472	353740	1178668.0
1900556	801412	22480	353736	1177628.0
1900556	802632	22480	353736	1178848.0
1900556	803112	22480	353736	1179328.0
1900556	803096	22520	353736	1179352.0
1900556	800568	22608	353724	1176900.0
1900556	800580	22640	353740	1176960.0
1900556	800036	22648	353740	1176424.0
1900556	800820	22648	353744	1177212.0
1900556	798916	22648	353760	1175324.0
1900556	801572	22704	353740	1178016.0
1900556	801292	22736	353752	1177780.0
1900556	800220	22744	353752	1176716.0
1900556	801292	22744	353752	1177788.0
1900556	799340	22792	353744	1175876.0
1900556	799348	22916	354100	1176364.0
1900556	797604	22940	354880	1175424.0
1900556	797044	22948	355340	1175332.0
1900556	795484	22980	355380	1173844.0
1900556	795428	23076	355748	1174252.0
1900556	796248	23156	355756	1175160.0
1900556	795668	23160	355756	1174584.0
1900556	794532	23168	355760	1173460.0
1900556	793728	23176	355764	1172668.0
1900556	794544	23176	355764	1173484.0
1900556	794208	23176	355844	1173228.0
1900556	794696	23176	355844	1173716.0
1900556	795088	23176	355844	1174108.0
1900556	793524	23176	355848	1172548.0
1900556	754144	23176	359140	1136460.0
1900556	765056	23288	356632	1144976.0
1900556	763032	23304	356824	1143160.0
1900556	760640	23320	356824	1140784.0
1900556	761876	23328	356876	1142080.0
1900556	761396	23328	356888	1141612.0
1900556	761060	23360	357020	1141440.0
1900556	760376	23400	357212	1140988.0
1900556	760428	23416	357244	1141088.0
1900556	760056	23424	357244	1140724.0
1900556	759524	23448	357484	1140456.0
1900556	758564	23512	357964	1140040.0
1900556	758932	23536	358124	1140592.0
1900556	758588	23568	358412	1140568.0
1900556	755920	23584	358508	1138012.0
1900556	758576	23592	358508	1140676.0
1900556	756984	23608	358556	1139148.0
1900556	752996	23624	361832	1138452.0
1900556	752780	23636	358912	1135328.0
1900556	750340	23636	361492	1135468.0
1900556	745964	23636	358600	1128200.0
1900556	744492	23644	358604	1126740.0
1900556	748736	23668	358604	1131008.0
1900556	749304	23692	358604	1131600.0
1900556	748928	23700	358604	1131232.0
1900556	752788	23732	358848	1135368.0
1900556	758252	23820	359212	1141284.0
1900556	755652	23844	359228	1138724.0
1900556	742612	23860	359256	1125728.0
1900556	758092	23860	359260	1141212.0
1900556	755856	23868	359264	1138988.0
1900556	755512	23868	359264	1138644.0
1900556	756012	23868	359268	1139148.0
1900556	756648	23876	359308	1139832.0
1900556	757252	23884	359312	1140448.0
1900556	754504	23884	359316	1137704.0
1900556	756412	23892	359320	1139624.0
1900556	757360	23900	359340	1140600.0
1900556	757596	23908	359340	1140844.0
1900556	756720	23908	359340	1139968.0
1900556	756900	23916	359360	1140176.0
1900556	756416	23916	359360	1139692.0
1900556	757080	23916	359360	1140356.0
1900556	755832	23916	359364	1139112.0
1900556	743028	23924	359452	1126404.0
1900556	756736	23932	359452	1140120.0
1900556	757272	23940	359452	1140664.0
1900556	757428	23940	359456	1140824.0
1900556	757668	23952	359488	1141108.0
1900556	755424	23976	359488	1138888.0
1900556	757112	24016	359500	1140628.0
1900556	758424	24024	359512	1141960.0
1900556	757380	24024	359516	1140920.0
1900556	756692	24032	359644	1140368.0
1900556	756320	24040	359732	1140092.0
1900556	755760	24056	359708	1139524.0
1900556	756684	24072	359716	1140472.0
1900556	755680	24080	359724	1139484.0
1900556	754920	24104	359728	1138752.0
1900556	755804	24144	359732	1139680.0
1900556	756760	24208	359776	1140744.0
1900556	754020	24264	360500	1138784.0
1900556	753664	24288	360500	1138452.0
1900556	753064	24288	360500	1137852.0
1900556	754336	24296	360500	1139132.0
1900556	753708	24304	360504	1138516.0
1900556	756216	24328	360508	1141052.0
1900556	753348	24352	360516	1138216.0
1900556	756900	24384	360500	1141784.0
1900556	738400	24392	360520	1123312.0
1900556	718572	24424	360900	1103896.0
1900556	716784	24440	360900	1102124.0
1900556	716348	24464	360924	1101736.0
1900556	744768	24528	361284	1130580.0
1900556	742544	24560	361312	1128416.0
1900556	744772	24576	361336	1130684.0
1900556	743908	24584	361368	1129860.0
1900556	743004	24600	361436	1129040.0
1900556	742672	24632	361584	1128888.0
1900556	737616	24640	361684	1123940.0
1900556	742220	24704	361808	1128732.0
1900556	741608	24744	362012	1128364.0
1900556	742764	24792	362048	1129604.0
1900556	742312	24816	362096	1129224.0
1900556	742132	24816	362136	1129084.0
1900556	741080	24840	362136	1128056.0
1900556	741296	24840	362136	1128272.0
1900556	741436	24848	362168	1128452.0
1900556	739968	24864	362168	1127000.0
1900556	740512	24888	362204	1127604.0
1900556	740936	24928	362252	1128116.0
1900556	741812	24944	362304	1129060.0
1900556	740848	24952	362332	1128132.0
1900556	740280	24984	362368	1127632.0
1900556	739964	24992	362412	1127368.0
1900556	741252	25000	362448	1128700.0
1900556	741472	25008	362448	1128928.0
1900556	735972	25032	362472	1123476.0
1900556	730436	25048	362464	1117948.0
1900556	735364	25056	362476	1122896.0
1900556	739104	25072	362496	1126672.0
1900556	739768	25088	362528	1127384.0
1900556	738032	25096	362528	1125656.0
1900556	736456	25096	362528	1124080.0
1900556	737684	25104	362516	1125304.0
1900556	737528	25116	362556	1125200.0
1900556	739796	25132	362544	1127472.0
1900556	738672	25164	362564	1126400.0
1900556	738452	25188	362572	1126212.0
1900556	736260	25252	362568	1124080.0
1900556	737152	25308	362780	1125240.0
1900556	737168	25324	362784	1125276.0
1900556	736224	25324	362788	1124336.0
1900556	735852	25332	362784	1123968.0
1900556	734552	25332	362784	1122668.0
1900556	734696	25348	362784	1122828.0
1900556	735280	25364	362788	1123432.0
1900556	734396	25412	362788	1122596.0
1900556	733844	25424	362784	1122052.0
1900556	737660	25444	362788	1125892.0
1900556	737968	25468	362788	1126224.0
1900556	738588	25476	362788	1126852.0
1900556	737096	25532	362788	1125416.0
1900556	740664	25580	363132	1129376.0
1900556	739376	25620	363132	1128128.0
1900556	739476	25676	363132	1128284.0
1900556	738740	25692	363148	1127580.0
1900556	739792	25748	363160	1128700.0
1900556	739068	25796	363160	1128024.0
1900556	739760	25804	363160	1128724.0
1900556	739452	25852	363152	1128456.0
1900556	739264	25884	363160	1128308.0
1900556	739152	25900	363152	1128204.0
1900556	737972	25916	363164	1127052.0
1900556	739336	25956	363208	1128500.0
1900556	739508	25980	363208	1128696.0
1900556	738308	26004	363208	1127520.0
1900556	737216	26028	363224	1126468.0
1900556	738228	26052	363208	1127488.0
1900556	737120	26076	363200	1126396.0
1900556	736980	26108	363272	1126360.0
1900556	736912	26140	363308	1126360.0
1900556	736412	26164	363308	1125884.0
1900556	738044	26176	363308	1127528.0
1900556	736368	26216	363304	1125888.0
1900556	739516	26248	363344	1129108.0
1900556	738976	26304	363320	1128600.0
1900556	737412	26312	363344	1127068.0
1900556	739460	26324	363380	1129164.0
1900556	738556	26332	363380	1128268.0
1900556	737696	26340	363380	1127416.0
1900556	738144	26340	363384	1127868.0
1900556	736056	26340	363384	1125780.0
1900556	735100	26340	363384	1124824.0
1900556	736336	26364	363384	1126084.0
1900556	735268	26372	363384	1125024.0
1900556	736472	26372	363384	1126228.0
1900556	734360	26372	363384	1124116.0
1900556	729584	26372	363384	1119340.0
1900556	735052	26372	363384	1124808.0
1900556	738684	26388	363676	1128748.0
1900556	736692	26404	363684	1126780.0
1900556	736800	26404	363684	1126888.0
1900556	722844	26412	363684	1112940.0
1900556	708468	26420	363688	1098576.0
1900556	734504	26436	363832	1124772.0
1900556	736808	26452	363960	1127220.0
1900556	736864	26476	363964	1127304.0
1900556	736052	26532	363956	1126540.0
1900556	736076	26548	363964	1126588.0
1900556	735812	26604	363972	1126388.0
1900556	733344	26636	363972	1123952.0
1900556	734416	26684	363976	1125076.0
1900556	735856	26724	363976	1126556.0
1900556	734992	26748	363980	1125720.0
1900556	734744	26756	363984	1125484.0
1900556	734128	26772	363988	1124888.0
1900556	734816	26796	364004	1125616.0
1900556	733376	26804	363988	1124168.0
1900556	733056	26812	363988	1123856.0
1900556	730152	26852	363992	1120996.0
1900556	734840	26900	364496	1126236.0
1900556	736928	26908	364508	1128344.0
1900556	734764	26916	364504	1126184.0
1900556	735100	26956	364504	1126560.0
1900556	734160	26956	364512	1125628.0
1900556	736080	26964	364548	1127592.0
1900556	734788	26980	364540	1126308.0
1900556	734284	26980	364548	1125812.0
1900556	732916	26996	364568	1124480.0
1900556	729612	27004	364568	1121184.0
1900556	729752	27068	364568	1121388.0
1900556	730724	27076	364568	1122368.0
1900556	731524	27096	364568	1123188.0
1900556	731704	27152	364568	1123424.0
1900556	731604	27176	364824	1123604.0
1900556	734104	27192	364836	1126132.0
1900556	733232	27200	364836	1125268.0
1900556	732580	27208	364840	1124628.0
1900556	732720	27208	364840	1124768.0
1900556	728776	27232	364844	1120852.0
1900556	731884	27248	364844	1123976.0
1900556	729088	27256	364844	1121188.0
1900556	728924	27276	364848	1121048.0
1900556	727332	27300	364964	1119596.0
1900556	739712	27308	364972	1131992.0
1900556	741912	27332	364960	1134204.0
1900556	739944	27372	364992	1132308.0
1900556	741092	27396	364992	1133480.0
1900556	741028	27404	364996	1133428.0
1900556	740944	27428	365000	1133372.0
1900556	740392	27484	364976	1132852.0
1900556	740492	27492	365004	1132988.0
1900556	741488	27492	365024	1134004.0
1900556	741188	27516	365008	1133712.0
1900556	740080	27540	365008	1132628.0
1900556	726064	27564	365012	1118640.0
1900556	740692	27588	365012	1133292.0
1900556	740864	27604	365012	1133480.0
1900556	738584	27628	365016	1131228.0
1900556	740848	27636	365016	1133500.0
1900556	741368	27660	365020	1134048.0
1900556	740740	27684	365016	1133440.0
1900556	740220	27724	365016	1132960.0
1900556	740444	27748	365012	1133204.0
1900556	735916	27756	365012	1128684.0
1900556	733380	27756	365036	1126172.0
1900556	737620	27780	365016	1130416.0
1900556	738552	27796	365016	1131364.0
1900556	738900	27812	365016	1131728.0
1900556	740228	27828	365016	1133072.0
1900556	740108	27876	365008	1132992.0
1900556	740012	27924	365024	1132960.0
1900556	744436	27940	365012	1137388.0
1900556	741700	27968	365020	1134688.0
1900556	738276	28088	365020	1131384.0
1900556	740092	28144	365036	1133272.0
1900556	739724	28240	365012	1132976.0
1900556	743292	28320	365032	1136644.0
1900556	743452	28400	365032	1136884.0
1900556	744384	28448	365032	1137864.0
1900556	743192	28488	365040	1136720.0
1900556	743608	28504	365040	1137152.0
1900556	744508	28504	365040	1138052.0
1900556	743512	28504	365040	1137056.0
1900556	743200	28504	365040	1136744.0
1900556	743960	28504	365044	1137508.0
1900556	742456	28504	365044	1136004.0
1900556	741524	28528	365048	1135100.0
1900556	742904	28552	365044	1136500.0
1900556	740124	28600	365132	1133856.0
1900556	738912	28608	365128	1132648.0
1900556	736988	28632	365128	1130748.0
1900556	735844	28656	365128	1129628.0
1900556	734656	28688	365132	1128476.0
1900556	732392	28744	365124	1126260.0
1900556	732480	28768	365136	1126384.0
1900556	730984	28808	365140	1124932.0
1900556	732480	28880	365144	1126504.0
1900556	724384	28888	365148	1118420.0
1900556	732596	28888	365152	1126636.0
1900556	732476	28896	365156	1126528.0
1900556	733144	28912	365160	1127216.0
1900556	732788	28912	365160	1126860.0
1900556	732244	28912	365168	1126324.0
1900556	733092	28960	365160	1127212.0
1900556	731960	28968	365176	1126104.0
1900556	731304	28984	365156	1125444.0
1900556	729856	29000	365164	1124020.0
1900556	731216	29016	365156	1125388.0
1900556	730904	29024	365172	1125100.0
1900556	729812	29056	365164	1124032.0
1900556	733804	29088	365164	1128056.0
1900556	732536	29112	365168	1126816.0
1900556	731840	29128	365172	1126140.0
1900556	730984	29168	365156	1125308.0
1900556	729468	29208	365176	1123852.0
1900556	731288	29216	365176	1125680.0
1900556	730240	29256	365176	1124672.0
1900556	731460	29268	365180	1125908.0
