DalvikHeapPss	DalvikHeapSize	UsedDalvikHeap	FreeDalvikHeap	NativePssTotal	NativeHeapSize	UtilizationDalvik
48822	77062	61514	15548	13356	24576	0.7982403778775531
66697	85651	85321	330	18346	28672	0.9961471553163419
80641	109224	94073	15151	18738	28672	0.8612850655533583
71397	100546	84486	16060	19641	28672	0.8402721142561613
70205	99254	82989	16265	19509	28672	0.8361275112338041
70205	99259	83016	16243	19273	28672	0.836357408396216
70209	99249	82911	16338	19262	28672	0.8353837318260133
70485	99251	83628	15623	19262	28672	0.8425910066397316
72509	99256	87609	11647	19606	28672	0.8826569678407351
77625	94704	91047	3657	20474	28672	0.961384946781551
75609	101262	93199	8063	19742	28672	0.9203748691513105
95900	118102	117460	642	33596	81920	0.9945640209310596
117692	151101	136343	14758	34683	81920	0.9023302294491764
120012	151300	141076	10224	85515	102400	0.9324256444150694
123300	155480	141712	13768	85610	106496	0.9114484178029328
121612	156546	141512	15034	54918	106496	0.9039643299732986
122116	156651	142288	14363	57714	106496	0.9083121078065254
121732	156223	140704	15519	58342	106496	0.9006612342612803
122164	156220	141025	15195	64670	110592	0.9027333247983613
121768	156226	140447	15779	65282	110592	0.8989988862289248
121796	156220	140241	15979	65202	110592	0.8977147612341569
121752	156231	140395	15836	66698	110592	0.898637274292554
122720	156233	142728	13505	63938	114688	0.913558595175155
122108	156530	140590	15940	65570	114688	0.8981664856577014
122132	156523	140908	15615	68402	114688	0.9002383036358874
122144	156524	140419	16105	67622	114688	0.8971084306560017
122088	156525	140595	15930	67510	114688	0.8982271202683277
122116	156527	140613	15914	67550	114688	0.8983306394423966
122112	156539	140530	16009	67550	114688	0.8977315557145503
122152	156538	140894	15644	65010	114688	0.900062604607188
122108	156541	140425	16116	64306	114688	0.897049335317904
124192	156573	144243	12330	89546	118784	0.9212507903661551
122488	156750	140632	16118	89882	118784	0.8971738437001595
122468	156690	140640	16050	89698	118784	0.8975684472525368
122468	156690	140607	16083	89882	118784	0.8973578403216542
122488	156696	140604	16092	89426	118784	0.8973043345075815
122668	156693	140847	15846	89198	118784	0.8988723172062568
122520	156701	140467	16234	89514	118784	0.8964014269213343
125008	159148	143816	15332	89394	118784	0.903662000150803
125000	160032	144139	15893	90054	118784	0.9006886122775445
124904	160041	143704	16337	90670	118784	0.8979199080235689
124924	160040	143703	16337	90862	118784	0.8979192701824544
124924	160034	144064	15970	90538	118784	0.9002087056500494
124916	160039	143878	16161	91670	118784	0.8990183642737083
124924	160033	143679	16354	92258	118784	0.8978085769809977
124928	160058	144135	15923	92234	118784	0.9005173124742281
124888	160031	143864	16167	90210	118784	0.8989758234342097
125176	160031	144759	15272	90830	118784	0.9045684898550905
125184	160147	143926	16221	84638	118784	0.8987118085259168
124948	160047	143787	16260	83578	118784	0.8984048435771992
124948	160048	143700	16348	83442	118784	0.8978556433070078
124960	160079	143752	16327	83194	118784	0.8980066092366894
126348	161258	145469	15789	64566	118784	0.9020885785511417
126756	161032	146044	14988	64598	118784	0.9069253316111083
124980	160396	145052	15344	64742	126976	0.9043367665029053
125008	160396	145389	15007	64730	122880	0.9064378164043991
125196	160537	144506	16031	66838	122880	0.9001414004248242
125412	160796	144499	16297	69870	122880	0.8986479763178189
125564	160773	144725	16048	66998	122880	0.9001822445311091
125016	160757	144433	16324	68386	122880	0.8984554327338778
125024	160757	144439	16318	68562	122880	0.8984927561474773
124956	160787	144561	16226	68166	122880	0.8990838811595465
124916	160693	144726	15967	67826	122880	0.9006366176498043
125604	160900	146525	14375	67218	122880	0.9106587942821628
125128	160324	144505	15819	65930	122880	0.9013310546144059
125364	160333	144620	15713	66034	122880	0.9019977172509714
125344	160712	144545	16167	65942	122880	0.8994039026332818
125348	160707	144354	16353	65946	122880	0.8982433870335456
125344	160708	144493	16215	65858	122880	0.8991027204619558
125348	160709	144379	16330	65838	122880	0.8983877691977425
125380	160708	144602	16106	65630	122880	0.8997809692112403
125416	160725	144880	15845	67002	122880	0.9014154611914761
125368	160710	144604	16106	67010	122880	0.8997822164146599
125500	160738	145097	15641	67006	122880	0.9026925804725703
125792	160728	146114	14614	96098	122880	0.9090762032750983
125792	160939	145681	15258	66346	122880	0.9051938933384699
125272	160408	144057	16351	66798	122880	0.8980661812378435
125096	160430	144131	16299	67122	122880	0.8984042884747242
125148	160428	144086	16342	68638	122880	0.89813498890468
125136	160431	144081	16350	68398	122880	0.8980870280681414
125184	160411	144589	15822	68110	122880	0.9013658664306063
125308	160427	144943	15484	74082	122880	0.9034825808623237
125300	160394	144788	15606	97110	122880	0.9027020960883824
125236	160605	144254	16351	95330	122880	0.8981912144702843
126068	160942	144921	16021	65066	122880	0.9004548222340968
126284	160942	146525	14417	69466	126976	0.9104211455058344
126324	161030	144755	16275	96226	139264	0.8989318760479413
125328	161030	145127	15903	94990	139264	0.901242004595417
126894	161766	145612	16154	98008	131072	0.9001397079732453
