DalvikHeapPss	DalvikHeapSize	UsedDalvikHeap	FreeDalvikHeap	NativePssTotal	NativeHeapSize	UtilizationDalvik
31370	59615	45700	13915	27647	36864	0.7665855908747798
32282	59695	46559	13136	28063	36864	0.7799480693525421
31930	59812	45896	13916	28047	36864	0.7673376579950512
31850	59983	46140	13843	28227	40960	0.7692179450844406
32854	60197	47129	13068	28555	40960	0.7829127697393558
32442	60247	46435	13812	28547	40960	0.7707437714740983
32322	60491	46599	13892	29103	40960	0.7703460018845779
33242	60602	47509	13093	29115	40960	0.7839510247186562
32858	60705	46809	13896	29315	40960	0.7710896960711638
32762	60882	47018	13864	29599	40960	0.7722808054925923
33730	61019	47980	13039	29735	40960	0.786312460053426
33366	61175	47300	13875	29931	40960	0.7731916632611361
33194	61362	47415	13947	30103	40960	0.7727094944754083
34150	61440	48355	13085	30223	40960	0.7870279947916666
33810	61570	47690	13880	30471	40960	0.7745655351632288
33626	61757	47862	13895	30843	40960	0.7750052625613291
34726	61908	48922	12986	31091	40960	0.7902371260580215
34302	62100	48179	13921	31159	40960	0.775829307568438
34190	62177	48370	13807	31531	40960	0.7779403959663541
35158	62386	49346	13040	31727	40960	0.7909787452313018
33938	62502	48559	13943	31611	40960	0.7769191385875652
34430	62600	48626	13974	32219	40960	0.7767731629392971
34098	62711	48582	14129	31727	40960	0.7746966241967119
34202	62942	47908	15034	31915	40960	0.761145181278002
33806	63102	48062	15040	32243	40960	0.7616557319894773
34634	63280	48723	14557	32307	45056	0.7699589127686473
34258	63363	48088	15275	32279	45056	0.7589287123400091
34162	63518	48368	15150	32819	45056	0.7614849334047041
34942	63654	49091	14563	32859	45056	0.7712162629214189
34578	63866	48476	15390	33043	45056	0.7590267121786239
34562	63882	48663	15219	33295	45056	0.7617638771484926
35274	64054	49447	14607	33411	45056	0.7719580354076249
35146	64265	48892	15373	33675	45056	0.7607873648175523
34950	64392	49020	15372	33931	45056	0.7612746925083861
35866	64496	49973	14523	34091	45056	0.774823244852394
