DalvikHeapPss	DalvikHeapSize	UsedDalvikHeap	FreeDalvikHeap	NativePssTotal	NativeHeapSize	UtilizationDalvik
48631	74157	58474	15683	23841	40960	0.7885162560513506
48607	74177	58184	15993	23853	40960	0.7843940844196988
48623	74184	58094	16090	23813	40960	0.7831068694058018
48627	74208	58324	15884	23829	40960	0.7859529969814575
48599	74223	58098	16125	23821	40960	0.7827492825673983
48603	74237	58167	16070	23865	40960	0.7835311232943142
48659	74261	58500	15761	23833	40960	0.7877620823851011
48671	74272	58706	15566	23993	40960	0.7904190004308488
48675	74294	58557	15737	24025	40960	0.7881793953751313
48643	74352	58245	16107	23905	40960	0.7833683021304068
48663	74363	58345	16018	23937	40960	0.7845971787044632
48711	74378	58719	15659	24001	40960	0.7894673156040765
48667	74374	58330	16044	23893	40960	0.7842794524968403
48703	74362	58351	16011	23905	40960	0.7846884161265162
48719	74377	58719	15658	23961	40960	0.7894779300052436
48687	74400	58536	15864	24045	40960	0.7867741935483871
48655	74416	58319	16097	23997	40960	0.7836889916147065
48711	74431	58659	15772	23941	40960	0.7880990447528583
48755	74454	58920	15534	23897	40960	0.7913611088725925
48679	74466	58486	15980	24053	40960	0.7854054199231865
48719	74489	58568	15921	23893	40960	0.7862637436400005
48685	74504	58603	15901	23811	40960	0.7865752174379899
48687	74566	58601	15965	23893	40960	0.7858943754526192
48673	74589	58536	16053	23899	40960	0.7847805976752604
48685	74617	58662	15955	23887	40960	0.78617473229961
48665	74629	58671	15958	23867	40960	0.7861689155690147
48699	74653	58406	16247	23837	40960	0.7823664152813684
48715	74669	58448	16221	24689	40960	0.7827612529965582
48735	74692	58478	16214	24013	40960	0.7829218657955337
48735	74730	58482	16248	24021	40960	0.7825772782015255
48759	74729	58632	16097	24097	40960	0.7845950032785131
48771	74770	58418	16352	24085	40960	0.7813026614952521
48743	74789	58458	16331	24221	40960	0.7816390110845178
48895	74834	58669	16165	24589	40960	0.7839885613491194
48899	74963	58614	16349	24697	40960	0.7819057401651481
48799	74952	58602	16350	24961	40960	0.781860390650016
48831	74995	58678	16317	25145	40960	0.7824254950330022
48823	75063	58864	16199	24969	40960	0.78419460986105
48855	75065	58725	16340	24885	40960	0.7823219876107373
48835	75078	58768	16310	24973	40960	0.7827592636990863
48835	75095	58743	16352	25101	40960	0.7822491510753046
48855	75068	58724	16344	25045	40960	0.7822774018223477
48823	75054	58744	16310	24973	40960	0.7826897966797239
48887	75099	58752	16347	25153	40960	0.7823273279271362
49123	75098	59369	15729	25489	40960	0.790553676529335
49175	75557	59270	16287	27925	40960	0.7844408856889501
49327	75574	60223	15351	29429	40960	0.7968745864980019
49247	75690	59665	16025	29493	45056	0.7882811467829304
49223	75641	59498	16143	29521	40960	0.7865839954522018
49283	75720	59413	16307	29413	45056	0.7846407818277866
49243	75778	59519	16259	29985	45056	0.7854390456332973
49287	75799	59457	16342	28317	45056	0.7844034881726671
49263	75821	59574	16247	29929	45056	0.7857189960565015
49319	75959	59651	16308	30769	45056	0.7853052304532708
49347	75959	59906	16053	30337	45056	0.7886623046643584
49319	75929	59627	16302	30313	45056	0.7852994244623267
49331	75959	59611	16348	30413	45056	0.7847786305770218
49303	75936	59723	16213	41781	69632	0.7864912557943532
50899	80502	64149	16353	41793	69632	0.7968621897592606
50047	80362	64012	16350	41785	69632	0.7965456310196362
53771	80467	64115	16352	29253	69632	0.7967862602060471
53739	80485	64157	16328	41373	69632	0.797129899981363
53751	80482	64159	16323	41765	69632	0.7971844636067692
55879	84922	68663	16259	42825	69632	0.8085419561479946
54167	84908	69006	15902	42153	69632	0.8127149385216941
53879	80582	64237	16345	38885	69632	0.7971631381698145
53783	80606	64253	16353	42813	69632	0.7971242835520929
53775	80609	64256	16353	42965	69632	0.7971318339143272
53783	80605	64253	16352	42957	69632	0.7971341728180634
53835	84992	68640	16352	43497	69632	0.807605421686747
53823	80621	64307	16314	43661	69632	0.7976457746740924
54743	84992	68672	16320	43029	69632	0.8079819277108434
53815	80657	64269	16388	42677	69632	0.7968186270255526
55472	85045	68693	16352	43301	69632	0.8077253218884121
58462	85117	68947	16170	33094	69632	0.8100261992316459
58486	85181	68865	16316	34026	69632	0.8084549371338678
58486	85181	68829	16352	35870	69632	0.8080323076742466
58486	85005	68654	16351	42350	69632	0.8076466090229987
58486	85005	68685	16320	42350	69632	0.8080112934533262
58486	85005	68716	16289	42350	69632	0.8083759778836539
58486	85005	68747	16258	42350	69632	0.8087406623139816
58430	85123	68800	16323	42350	69632	0.8082421907122634
58442	85121	68768	16353	42222	69632	0.8078852457090495
58458	85124	68936	16188	44454	69632	0.8098303651144213
58458	85124	68968	16156	44454	69632	0.8102062872985292
62926	89654	73305	16349	30718	45056	0.8176433845673367
60794	89609	73331	16278	43618	69632	0.8183441395395552
60814	89609	73393	16216	43538	69632	0.8190360343269091
62942	89623	73275	16348	30178	45056	0.8175914664762394
62950	89634	73303	16331	30978	45056	0.8178035120601558
58554	85244	68901	16343	29882	69632	0.8082797616254517
58566	85260	68918	16342	32918	69632	0.808327468918602
58538	85276	69198	16078	34554	69632	0.811459261691449
58658	85403	69096	16307	41730	69632	0.8090582298045736
58582	85376	69346	16030	41554	69632	0.8122423163418291
58658	85408	73457	11951	41874	69632	0.8600716560509554
59274	89803	73563	16240	41838	69632	0.8191597162678307
63170	89903	73550	16353	28990	45056	0.8181039564864354
63178	89917	73636	16281	28990	45056	0.8189330160036478
63098	89918	73569	16349	38254	69632	0.8181787851153273
63134	89936	73682	16254	42222	69632	0.8192714819427148
66290	94338	77987	16351	42210	69632	0.8266764188344039
66590	94346	78017	16329	42326	69632	0.8269242999173256
67222	94345	78348	15997	41914	45056	0.8304414648365043
67222	94345	78424	15921	41938	45056	0.8312470189199216
67542	89958	73606	16352	28714	69632	0.8182262833766869
63158	89968	73648	16320	28990	69632	0.8186021696603236
63158	89968	73617	16351	28994	69632	0.8182576027031834
63474	90223	74025	16198	42198	69632	0.8204670649390954
63274	90145	73835	16310	41802	69632	0.8190692772755006
63278	90112	73779	16333	42326	69632	0.8187477805397727
63286	90146	73877	16269	42350	69632	0.819526102101036
63290	90152	73810	16342	42262	69632	0.8187283698642293
63254	90154	73822	16332	42086	69632	0.8188433125540742
63282	90174	78314	11860	42302	69632	0.8684765009869807
63290	94598	78267	16331	42230	69632	0.8273642148882641
65442	94610	78267	16343	42418	69632	0.8272592749180848
63390	90363	74010	16353	29222	45056	0.8190299126855018
63358	90329	74067	16262	29314	45056	0.819969223615893
63362	90390	74056	16334	29330	45056	0.8192941697090386
63358	90329	74135	16194	29330	45056	0.82072202725592
63406	90373	74029	16344	29258	45056	0.8191495247474356
63402	90409	74059	16350	29390	45056	0.8191551726044973
63410	90411	74066	16345	29378	45056	0.819214476114632
63426	90411	74098	16313	29478	45056	0.81956841534769
63382	90457	74110	16347	29742	45056	0.8192843008280177
63382	90457	74075	16382	29702	45056	0.8188973766541009
63386	90463	74281	16182	29882	45056	0.8211202370029735
63370	90463	74228	16235	29890	45056	0.8205343621148978
63386	90465	74113	16352	30238	45056	0.8192450118830487
63366	90412	74060	16352	30842	45056	0.8191390523381852
63370	90412	74094	16318	30758	45056	0.8195151086139008
63362	90409	74060	16349	29446	45056	0.8191662334502096
63358	90486	74169	16317	29894	45056	0.8196737616868908
63370	90495	74161	16334	29886	45056	0.8195038399911597
63386	90503	74151	16352	29902	45056	0.8193209064892877
63394	90503	74181	16322	29910	45056	0.8196523872136835
63406	90530	74154	16376	29798	45056	0.8191096873964432
63374	90523	74202	16321	42806	69632	0.8197032798294356
63374	90523	74195	16328	42810	69632	0.8196259514156623
63410	90613	74332	16281	42642	69632	0.820323794599009
67950	95180	79337	15843	34134	53248	0.8335469636478252
67950	95190	78838	16352	40438	69632	0.8282172497111041
67990	95180	79430	15750	34154	45056	0.8345240596764026
68162	95267	79066	16201	30014	69632	0.8299411128722433
68158	95164	79189	15975	31050	69632	0.8321318986171241
67990	95143	78794	16349	42598	69632	0.8281639216757932
68006	99601	83278	16323	42550	69632	0.8361161032519754
68030	99601	83363	16238	42734	69632	0.8369695083382697
72358	99636	83318	16318	42806	69632	0.836223854831587
72374	99648	83297	16351	42670	61440	0.8359124116891458
72434	99666	83321	16345	29518	45056	0.8360022475066723
72438	99648	83451	16197	29514	45056	0.837457851637765
72438	99648	83499	16149	29522	45056	0.8379395472061657
68034	95322	79150	16172	29638	45056	0.830343467405216
68046	95369	79084	16285	29642	45056	0.8292422065870461
68050	95361	79076	16285	29530	45056	0.8292278814190287
68034	95373	79022	16351	29614	45056	0.8285573485158273
63638	90996	74659	16337	29730	45056	0.8204646358081674
63666	90940	74680	16260	29734	45056	0.8212007917308115
63678	90957	74604	16353	29734	45056	0.8202117484085887
63682	90948	74595	16353	29678	45056	0.8201939569864098
63674	90973	74630	16343	29866	45056	0.8203532916359799
63682	90953	74600	16353	29886	45056	0.820203841544534
63690	90953	74600	16353	29906	45056	0.820203841544534
63698	90995	74660	16335	29486	45056	0.8204846420132974
63710	90992	74689	16303	29722	45056	0.8208304026727624
63718	90908	74699	16209	29678	45056	0.8216988603863247
63606	90835	74606	16229	29786	45056	0.8213353883414983
63682	90826	74989	15837	29650	45056	0.8256336291370312
68074	90815	79229	11586	42946	69632	0.8724219567252106
69670	99682	83383	16299	42666	69632	0.8364900383218635
72434	99701	83467	16234	29294	45056	0.8371731477116579
68046	95310	79188	16122	29326	45056	0.8308467107333963
68070	95320	79273	16047	29170	45056	0.8316512798992867
68106	95345	79064	16281	29198	45056	0.8292411767790655
68090	95425	79173	16252	29282	45056	0.8296882368352109
68114	95380	79473	15907	29162	45056	0.8332249947578109
68150	95477	79160	16317	29458	45056	0.8291002021429245
68198	95496	79245	16251	29434	45056	0.8298253329982408
68214	95529	79204	16325	29350	45056	0.8291094850778298
68230	95535	79784	15751	29562	45056	0.8351284869419584
68194	95589	79385	16204	29710	45056	0.8304825869085355
68206	95617	79586	16031	30014	45056	0.8323415292259745
68270	95657	79342	16315	29826	45056	0.8294426963003231
68234	95681	79436	16245	29818	45056	0.8302170754904318
68218	95707	79354	16353	29782	45056	0.8291347550335921
68266	95662	79349	16313	29794	45056	0.8294725178231691
68230	95694	79382	16312	29470	45056	0.8295399920580183
68250	95710	79540	16170	29826	45056	0.8310521366628356
68290	95728	79774	15954	32118	45056	0.8333402975096106
68358	95877	79465	16412	32810	45056	0.828822345296578
68318	95813	79601	16212	33242	49152	0.8307954035464916
68342	95839	79455	16384	33586	49152	0.8290466302862092
68346	95854	79596	16258	32378	49152	0.8303878815698875
68414	95860	79519	16341	33118	49152	0.8295326517838515
68386	95867	79544	16323	33218	49152	0.8297328590651631
68354	95890	79627	16263	40986	73728	0.8303994159974971
68370	100309	83963	16346	45242	73728	0.837043535475381
72298	100318	84078	16240	45326	73728	0.8381147949520524
72782	100357	84239	16118	37866	73728	0.8393933656845063
73674	100362	88939	11423	45046	73728	0.886182021083677
77042	104803	88717	16086	41038	49152	0.846512027327462
68458	96003	79748	16255	32506	49152	0.83068237450913
68470	96027	79753	16274	33710	49152	0.8305268309954492
68462	96045	79799	16246	45482	73728	0.8308501223384872
68582	100460	84137	16323	45894	73728	0.8375174198686044
71042	100607	84316	16291	45130	73728	0.8380728975121016
71730	100543	84190	16353	46138	49152	0.8373531722745492
72914	100585	84260	16325	43046	73728	0.8376994581697073
72910	100662	84315	16347	46034	73728	0.8376050545389522
75854	105008	88738	16270	45326	73728	0.8450594240438823
77338	105006	88719	16287	33158	49152	0.844894577452717
73010	100697	84472	16225	33598	49152	0.8388730548079883
73010	100663	84419	16244	34530	49152	0.8386298838699423
73010	100668	84363	16305	39106	73728	0.8380319465967339
72994	100681	84521	16160	47538	73728	0.8394930523137434
73026	105093	88867	16226	47526	73728	0.8456034179250759
74458	105164	88957	16207	47514	73728	0.8458883268038492
76886	105158	88829	16329	47462	73728	0.8447193746552806
77430	105189	88849	16340	37382	73728	0.844660563366892
77442	105199	88850	16349	47286	73728	0.8445897774693676
77442	105221	89111	16110	47990	73728	0.8468936809192081
77734	109657	93332	16325	47742	73728	0.851126695058227
78742	109710	93382	16328	47986	73728	0.8511712697110564
81626	109913	93560	16353	47870	73728	0.8512186911466342
80326	109710	93599	16111	48130	73728	0.8531492115577431
81982	109913	94178	15735	48150	73728	0.8568413199530538
82210	110007	93969	16038	34670	49152	0.854209277591426
77658	105513	89161	16352	35578	73728	0.845023835925431
77702	105512	89269	16243	46938	73728	0.8460554249753582
77726	105541	93747	11794	47210	73728	0.8882519589543401
78518	109900	93606	16294	47290	73728	0.8517379435850774
81994	109914	93608	16306	47450	49152	0.8516476518004986
82050	109966	93699	16267	40914	73728	0.8520724587599804
82066	110021	93696	16325	47422	73728	0.8516192363276102
82098	110031	93723	16308	47570	73728	0.8517872236006216
82094	110082	93744	16338	47346	73728	0.8515833651278139
82114	110143	93813	16330	47398	73728	0.8517381948920948
83246	114475	98270	16205	47450	73728	0.8584407075780738
85374	114509	98197	16312	47490	73728	0.8575483149796086
82114	110154	93833	16321	34074	49152	0.8518347041414747
69082	97025	80935	16090	33694	49152	0.8341664519453749
69018	97003	80841	16162	33834	49152	0.8333865962908363
69070	96926	80695	16231	33618	49152	0.8325423518973237
69002	96915	80615	16300	33558	49152	0.8318113811071558
69050	97024	80698	16326	33550	49152	0.8317323548812665
69018	96979	80626	16353	33942	49152	0.8313758648779632
69034	96979	80779	16200	33946	49152	0.8329535260210974
69054	96979	80835	16144	33926	49152	0.8335309706225059
69038	97063	80772	16291	34114	49152	0.83216055551549
69026	97093	80831	16262	34398	49152	0.8325110976074486
69066	97114	80776	16338	34230	49152	0.8317647301110036
69074	97114	80845	16269	34238	49152	0.8324752352904834
69058	97112	81120	15992	34290	49152	0.8353241617925694
69102	97172	80829	16343	34266	49152	0.8318136911867616
69054	97142	80813	16329	34314	49152	0.8319058697576743
69066	97122	80775	16347	34434	49152	0.8316859208006425
69110	97195	80874	16321	34222	49152	0.8320798394979165
69090	97236	81041	16195	34282	49152	0.8334464601587889
69126	97206	80857	16349	34258	49152	0.8318107935724133
69134	97216	80865	16351	34270	49152	0.8318075213956551
69142	97272	80929	16343	34278	49152	0.8319865942922938
69130	97249	80896	16353	34326	49152	0.8318440292445166
69122	97243	80890	16353	34390	49152	0.8318336538362658
69138	97253	80904	16349	34222	49152	0.8318920753087309
69146	97316	80996	16320	33950	49152	0.8322989025442887
69162	97350	81043	16307	33878	49152	0.8324910118130457
69194	97338	80986	16352	33766	49152	0.8320080544083502
69226	97387	81054	16333	33970	49152	0.8322876770000103
69222	97380	81172	16208	33934	49152	0.8335592524132265
69234	97387	81128	16259	34026	49152	0.8330475320114594
69246	97420	81157	16263	33906	49152	0.833063026072675
69222	97477	81130	16347	34310	49152	0.8322989012792761
69330	97606	81273	16333	34518	49152	0.832663975575272
69414	97687	81431	16256	34422	49152	0.8335909588788682
69450	97700	81391	16309	34698	49152	0.8330706243602866
51614	79735	63400	16335	34162	49152	0.7951338809807488
51566	79711	63417	16294	34386	49152	0.7955865564351219
51574	79738	63448	16290	34514	49152	0.7957059369434899
51586	79738	63402	16336	34514	49152	0.7951290476309915
51590	79748	63454	16294	34514	49152	0.7956813963986558
51614	79788	63440	16348	34174	49152	0.7951070336391437
51638	79768	63706	16062	34178	49152	0.7986410590713068
51614	79767	63417	16350	34034	49152	0.7950280191056452
51634	79775	63427	16348	34150	49152	0.7950736446255092
51634	79774	63453	16321	34030	49152	0.7954095319276957
51586	79847	63495	16352	33858	49152	0.79520833594249
51602	79842	63539	16303	33970	49152	0.7958092232158513
51606	79841	63495	16346	34230	49152	0.7952680953394873
51662	79877	63528	16349	33838	49152	0.7953228088185585
51662	79856	63545	16311	33778	49152	0.7957448407132839
51606	79895	63545	16350	33978	49152	0.7953564052819325
51602	79911	63634	16277	33578	49152	0.7963108958716573
51602	79918	63573	16345	33602	49152	0.7954778648114317
51610	79926	63574	16352	33654	49152	0.7954107549483272
51626	79951	63662	16289	34142	49152	0.7962627109104327
51638	79958	63625	16333	33994	49152	0.7957302583856525
51766	80075	63750	16325	33850	49152	0.7961286294099282
51722	80124	63984	16140	34162	49152	0.7985622285457541
51758	80110	64010	16100	34282	49152	0.7990263387841717
51762	80167	63821	16346	34274	49152	0.7961006399141791
51770	80199	63962	16237	34194	49152	0.7975411164727739
51942	80295	64260	16035	34470	49152	0.8002988978143097
51914	80306	64011	16295	34254	49152	0.7970886359674246
51882	80295	63995	16300	34438	49152	0.7969985677813064
51942	80329	63993	16336	34050	49152	0.7966363330802076
51922	80312	64012	16300	34046	49152	0.797041538001793
51906	80374	64052	16322	33974	49152	0.7969243785303706
51918	80372	64021	16351	33918	49152	0.7965585029612303
51910	80441	64123	16318	34290	49152	0.7971432478462476
51950	80442	64090	16352	34286	49152	0.7967231048457274
51962	80502	64155	16347	34374	49152	0.7969367220690169
51962	80502	64190	16312	34386	49152	0.7973714938759285
51962	80475	64165	16310	34422	49152	0.7973283628456043
51918	80533	64259	16274	34442	49152	0.7979213490122061
51950	80536	64356	16180	34246	49152	0.7990960564219728
51966	80511	64156	16355	34326	49152	0.7968600563898101
51966	80489	64160	16329	34298	49152	0.7971275578029295
51986	80513	64164	16349	34150	49152	0.7969396246568877
51990	80531	64291	16240	34142	49152	0.7983385280202655
51966	80496	64150	16346	34050	49152	0.7969340091433115
51950	80538	64281	16257	34030	49152	0.7981449750428369
51974	80538	64323	16215	34070	49152	0.7986664680026819
51942	80522	64232	16290	33982	49152	0.7976950398648817
51990	80539	64274	16265	34054	49152	0.7980481505854307
51998	80496	64163	16333	34066	49152	0.7970955078513218
51950	80487	64137	16350	33794	49152	0.7968616049796862
51954	80491	64139	16352	33942	49152	0.7968468524431302
51946	80492	64148	16344	33942	49152	0.7969487650946678
38890	67360	51041	16319	37258	49152	0.7577345605700713
38930	67374	51229	16145	37310	49152	0.7603675008163386
38866	67328	51094	16234	37270	49152	0.758881891634981
38822	67321	50972	16349	35866	49152	0.7571485866223021
38886	67408	51139	16269	36846	49152	0.7586488250652742
38922	67408	51151	16257	37054	49152	0.7588268454782815
38878	67388	51605	15783	38210	49152	0.7657891612750044
38926	67418	51069	16349	37574	49152	0.7574979975674152
38870	67441	51337	16104	39042	49152	0.7612135051378242
38874	67441	51406	16035	39870	49152	0.7622366216396554
38950	67388	51054	16334	36606	49152	0.75761263132902
38866	67357	51024	16333	38366	53248	0.7575159226212569
38906	67507	51361	16146	37958	53248	0.7608248033537263
39026	67530	51323	16207	38214	53248	0.7600029616466756
38906	67401	51067	16334	39306	53248	0.7576593819082803
38918	67383	51049	16334	37934	53248	0.75759464553374
38926	67351	51000	16351	38518	53248	0.7572270641861294
38906	67418	51406	16012	39174	53248	0.7624966626123587
38838	67427	51074	16353	37550	53248	0.7574710427573524
38838	67371	51090	16281	49274	77824	0.7583381573674133
38874	67383	51279	16104	50890	77824	0.7610079693691287
38874	67383	51248	16135	50890	77824	0.7605479126782719
42014	71827	55534	16293	50966	77824	0.7731632951397107
43246	71898	55937	15961	38486	77824	0.7780049514590114
43594	72251	55960	16291	47326	81920	0.7745221519425337
43610	72222	55871	16351	51514	81920	0.7736008418487441
47242	76628	60860	15768	52242	81920	0.7942266534426058
43650	72230	55987	16243	51222	81920	0.7751211408002215
43658	72217	55885	16332	52270	81920	0.7738482628743925
43666	72220	55977	16243	52158	81920	0.7750900027693159
46438	76676	60582	16094	52086	81920	0.7901038134487975
44778	76642	60293	16349	51270	81920	0.7866835416612301
48038	76663	60328	16335	39054	81920	0.7869245920457065
48038	76650	60351	16299	51574	81920	0.787358121330724
51854	81049	64708	16341	52806	65536	0.798381226171822
39534	67805	51727	16078	39586	57344	0.7628788437430868
39322	67812	52131	15681	39058	57344	0.7687577419925676
39518	67814	51597	16217	39010	57344	0.7608605892588551
39318	67775	51475	16300	39634	57344	0.7594983400959056
39318	67775	51506	16269	39638	57344	0.7599557358908152
39330	67792	51440	16352	40046	57344	0.7587915978286524
39362	67867	51520	16347	39598	57344	0.7591318313760738
39314	67831	51594	16237	40638	57344	0.7606256726275596
39354	67844	51623	16221	44738	81920	0.7609073757443547
39314	67809	51478	16331	52246	81920	0.7591617631877774
39326	67861	51517	16344	51642	81920	0.7591547427830418
43702	72201	55861	16340	41242	81920	0.7736873450506225
43710	72201	56006	16195	41294	81920	0.7756956274843839
43738	72198	55882	16316	44090	81920	0.7740103603977949
43686	72159	60217	11942	51278	81920	0.8345043584306878
46986	76604	60278	16326	51078	81920	0.7868779698188084
47182	76607	60395	16212	51566	81920	0.7883744305350686
45318	76560	60209	16351	49618	81920	0.7864289446185998
43666	72161	55903	16258	49482	81920	0.7746982442039329
48142	76527	60309	16218	41238	81920	0.7880747971304246
48134	76527	60191	16336	41238	81920	0.786532857684216
48066	76527	60364	16163	41210	81920	0.788793497719759
51470	80913	64562	16351	49870	73728	0.7979187522400603
52442	80930	64577	16353	45450	81920	0.7979364883232423
48054	76547	60203	16344	44270	81920	0.7864841208669183
48054	76517	60166	16351	49634	81920	0.7863089248140936
48058	76517	60197	16320	49602	81920	0.7867140635414352
50770	80943	64666	16277	49582	81920	0.7989078734418047
52010	80943	64707	16236	49582	81920	0.7994144027278455
52458	80943	64590	16353	45498	81920	0.7979689411067047
52446	80910	64561	16349	49398	81920	0.7979359782474355
52498	85303	68951	16352	49430	81920	0.8083068590788132
56870	85367	69025	16342	36554	57344	0.8085677135192756
52494	80975	64638	16337	37110	57344	0.7982463723371411
52502	80976	64635	16341	37626	57344	0.7981994665085952
52470	80961	64708	16253	37726	57344	0.7992490211336323
52482	80972	64625	16347	37862	57344	0.7981153979153287
52454	80919	64587	16332	36826	57344	0.7981685389092796
52458	80909	64615	16294	36614	57344	0.7986132568688279
52458	80922	64569	16353	36606	57344	0.7979165121969304
52462	85326	68974	16352	49374	81920	0.8083585308112415
55022	85304	68951	16353	49326	81920	0.8082973834755697
56862	85305	68952	16353	37610	81920	0.808299630736768
56870	85276	68981	16295	41006	81920	0.8089145832356114
56878	85272	68919	16353	44270	81920	0.8082254432873628
59582	89668	73315	16353	49246	81920	0.8176272471784806
61250	85268	68927	16341	35870	57344	0.8083571797157199
56862	85261	68956	16305	35810	57344	0.8087636785869272
56850	85256	68903	16353	36034	57344	0.8081894529417284
56854	85256	68975	16281	36098	57344	0.8090339682837572
56854	85256	68943	16313	35970	57344	0.8086586281317444
56854	85287	68938	16349	35906	57344	0.808306072437769
56850	85259	68917	16342	35910	57344	0.8083252207978043
56882	85269	68916	16353	36174	57344	0.8082186961263765
56886	85259	68906	16353	36202	57344	0.8081962021604757
56886	85262	68978	16284	36202	57344	0.8090122211536206
56862	85283	68931	16352	35606	57344	0.8082619044827223
56862	85261	68928	16333	35798	57344	0.8084352752137554
56838	85263	68935	16328	35834	57344	0.8084984107995262
56858	85260	68910	16350	35678	57344	0.8082336382828994
56854	85278	68959	16319	35702	57344	0.8086376322146391
