MemTotal	MemFree	Buffers	Cached	RealFree
1900556	633352	30672	375052	1039076.0
1900556	625308	30696	375052	1031056.0
1900556	614288	30728	381452	1026468.0
1900556	611916	30760	383796	1026472.0
1900556	613120	30784	384716	1028620.0
1900556	604876	30840	384740	1020456.0
1900556	614848	30888	384824	1030560.0
1900556	614376	30936	384864	1030176.0
1900556	621152	30992	384880	1037024.0
1900556	611244	31072	384904	1027220.0
1900556	609608	31088	384916	1025612.0
1900556	610184	31104	384936	1026224.0
1900556	603724	31176	384996	1019896.0
1900556	603028	31288	385040	1019356.0
1900556	596460	31456	385076	1012992.0
1900556	597800	31616	385128	1014544.0
1900556	616808	31760	385132	1033700.0
1900556	616212	31824	385176	1033212.0
1900556	628492	31992	385180	1045664.0
1900556	620956	32016	385196	1038168.0
1900556	618604	32032	385232	1035868.0
1900556	614164	32096	385520	1031780.0
1900556	623236	32112	385544	1040892.0
1900556	620408	32216	385580	1038204.0
1900556	607924	32272	385628	1025824.0
1900556	623668	32312	385652	1041632.0
1900556	610580	32416	385660	1028656.0
1900556	594404	32440	385840	1012684.0
1900556	604204	32456	385848	1022508.0
1900556	604456	32552	385860	1022868.0
1900556	602984	32600	385868	1021452.0
1900556	595188	32624	385876	1013688.0
1900556	594144	32688	385888	1012720.0
1900556	607348	32696	385896	1025940.0
1900556	608120	32712	385912	1026744.0
1900556	607316	32728	385916	1025960.0
1900556	607712	32728	385924	1026364.0
1900556	605228	32728	385936	1023892.0
1900556	605376	32736	385944	1024056.0
1900556	601740	32744	385956	1020440.0
1900556	599088	32808	385956	1017852.0
1900556	580468	32988	385976	999432.0
1900556	591868	33020	385988	1010876.0
1900556	614848	33116	386000	1033964.0
1900556	623508	33124	386012	1042644.0
1900556	620884	33172	386012	1040068.0
1900556	626372	33180	386032	1045584.0
1900556	619676	33300	386040	1039016.0
1900556	618824	33316	386048	1038188.0
1900556	620284	33316	386060	1039660.0
1900556	608512	33340	386068	1027920.0
1900556	611220	33396	386076	1030692.0
1900556	607280	33492	386088	1026860.0
1900556	587604	33668	386100	1007372.0
1900556	604444	33748	386104	1024296.0
1900556	594868	33964	387408	1016240.0
1900556	598080	34020	387420	1019520.0
1900556	602040	34184	387576	1023800.0
1900556	600568	34388	388344	1023300.0
1900556	654292	34520	388480	1077292.0
1900556	640896	34544	388488	1063928.0
1900556	641788	34552	388496	1064836.0
1900556	669608	34672	377192	1081472.0
1900556	653376	34712	377204	1065292.0
1900556	644144	34784	377204	1056132.0
1900556	645960	34816	377284	1058060.0
1900556	649824	34880	377424	1062128.0
1900556	643412	35060	377504	1055976.0
1900556	646512	35100	377508	1059120.0
1900556	644388	35148	377516	1057052.0
1900556	635420	35172	377536	1048128.0
1900556	643572	35204	377548	1056324.0
1900556	642968	35220	377552	1055740.0
1900556	635068	35240	377616	1047924.0
