DalvikHeapPss	DalvikHeapSize	UsedDalvikHeap	FreeDalvikHeap	NativePssTotal	NativeHeapSize	UtilizationDalvik
22484	42464	36872	5592	8323	20480	0.868311981914092
29248	42166	41605	561	10258	24576	0.9866954418251672
36751	51247	36604	14643	11742	24576	0.7142662009483483
37015	43268	39736	3532	11734	24576	0.9183692336137561
36703	44039	38870	5169	11907	24576	0.8826267626422035
37383	45023	38513	6510	12891	24576	0.8554072363014459
37695	52814	46262	6552	12947	24576	0.8759419850797137
31571	53209	42535	10674	13755	28672	0.7993948392189292
36219	53334	50272	3062	17139	28672	0.9425882176472794
43563	53198	45436	7762	18795	32768	0.8540922591074852
45767	55063	51026	4037	19263	32768	0.926683980168171
47551	55652	48002	7650	19763	32768	0.862538632933228
42483	61983	56232	5751	19707	32768	0.9072164948453608
41039	62022	52223	9799	19339	32768	0.8420076746960756
40963	61800	47000	14800	19279	32768	0.7605177993527508
42067	62411	50224	12187	19595	32768	0.8047299354280495
48591	56130	54709	1421	19691	32768	0.9746837698200606
45939	63484	59983	3501	21967	32768	0.9448522462352719
45327	63802	59493	4309	22539	32768	0.9324629321964829
46123	63854	60181	3673	20667	32768	0.9424781532871864
50663	56615	55361	1254	21379	32768	0.9778503930053872
46547	65817	59763	6054	21439	32768	0.9080176854004285
50147	65846	62431	3415	22211	32768	0.9481365610667315
53679	69412	68307	1105	23831	36864	0.9840805624387714
53351	70620	66766	3854	23927	36864	0.9454262248654772
55891	71991	60556	11435	24907	36864	0.841160700643136
58719	65376	59366	6010	25275	36864	0.9080702398433675
55635	73272	69611	3661	27967	40960	0.9500354842231684
55959	75785	67453	8332	29187	40960	0.8900573992214819
56879	76608	69478	7130	30487	49152	0.9069287802840434
65171	78199	62710	15489	31651	49152	0.8019284134068211
58843	79277	64284	14993	32631	49152	0.8108783127514916
60431	79578	74766	4812	33555	49152	0.9395310261630099
60227	79577	74326	5251	35943	53248	0.9340135968935748
60475	78804	73877	4927	34447	53248	0.9374777930054312
60823	79735	75439	4296	33963	53248	0.9461215275600426
61175	80379	74771	5608	33399	53248	0.9302305328506202
65211	80385	79484	901	33467	53248	0.9887914411892766
66231	72482	64854	7628	33291	53248	0.8947600783642835
61810	80617	75125	5492	34327	53248	0.931875410893484
61226	81227	70582	10645	35711	57344	0.8689475174510939
65518	81134	80382	752	35563	57344	0.9907313826509232
65430	81135	80354	781	35611	57344	0.9903740679115055
62890	81217	75274	5943	38343	57344	0.9268256645776131
65562	81200	80168	1032	39515	57344	0.9872906403940886
64162	81202	77667	3535	39423	57344	0.9564665894928697
64150	81274	76553	4721	39091	61440	0.9419125427566011
63410	81096	76715	4381	38779	61440	0.9459776067870178
63234	81140	76118	5022	38851	61440	0.9381069755977323
63618	81183	77456	3727	38751	61440	0.9540913738097878
63258	81024	76952	4072	38723	61440	0.9497432859399684
63298	81047	77043	4004	38647	61440	0.9505965674238405
62370	81085	66745	14340	38611	61440	0.8231485478201886
61898	81017	64981	16036	38395	61440	0.8020662330128244
61958	81032	65298	15734	40287	61440	0.8058297956362919
61898	81133	65340	15793	41043	61440	0.8053443111927329
62010	81152	65722	15430	40283	61440	0.8098629731861199
62214	81204	66696	14508	40211	61440	0.8213388503029407
61958	81269	65417	15852	39295	61440	0.8049440746163974
61970	81263	65143	16120	40651	61440	0.8016317389217725
62014	81304	65899	15405	40463	61440	0.8105259273836466
62078	81465	66495	14970	41151	61440	0.8162401031117658
62074	81404	65921	15483	41863	61440	0.809800501203872
61966	81316	65348	15968	39567	61440	0.803630281863348
61922	80814	66658	14156	42427	65536	0.8248323310317519
63294	81111	76640	4471	42359	65536	0.9448780066822009
63450	81707	76989	4718	42123	65536	0.9422570893558692
64834	81730	78913	2817	42539	65536	0.9655328520739018
64034	81856	77886	3970	42295	65536	0.9515001954652071
63638	81899	76415	5484	42183	65536	0.9330394754514707
64058	82030	77656	4374	42123	65536	0.9466780446178228
63146	82067	72631	9436	42307	65536	0.8850207757076535
62606	81904	66399	15505	41687	65536	0.8106930064465716
63570	81137	72694	8443	43215	69632	0.8959414323921269
62846	82317	70371	11946	43179	69632	0.8548780932249718
63246	82953	69444	13509	43747	69632	0.8371487468807638
63606	83734	68499	15235	43935	69632	0.8180547925573841
64842	84759	69583	15176	44395	69632	0.8209511674276478
65306	85522	69747	15775	45131	69632	0.8155445382474685
65378	86022	72162	13860	45247	69632	0.8388784264490479
65210	85737	70315	15422	45407	69632	0.8201243337182313
65266	85841	70861	14980	45231	69632	0.8254913153388241
70750	85684	83010	2674	46299	69632	0.9687923066150039
69126	89095	74265	14830	47315	69632	0.8335484595095123
68550	88731	73042	15689	47103	69632	0.8231846817910313
68790	88361	74107	14254	46047	69632	0.8386844875001415
67910	81701	70002	11699	40211	69632	0.8568071382235224
66606	81781	77566	4215	39931	69632	0.948459911226324
67030	81660	77993	3667	39823	69632	0.955094293411707
66518	81755	77686	4069	39635	69632	0.9502293437710232
64962	81788	73055	8733	39683	69632	0.8932239448329828
65494	81880	75173	6707	39395	69632	0.9180874450415242
65394	82323	67689	14634	40079	69632	0.8222367989504755
66762	82871	69766	13105	40567	69632	0.8418626540044165
66742	84309	68912	15397	40734	69632	0.8173741830646788
67030	84285	71475	12810	40998	69632	0.8480156611496708
68678	84744	80056	4688	41958	69632	0.9446804493533465
70418	86773	71727	15046	42162	69632	0.8266050499579363
68390	87090	70867	16223	41814	69632	0.8137214375932943
68454	86906	71998	14908	41958	69632	0.8284583342922238
73786	92719	78668	14051	42246	69632	0.848456087749005
75850	94640	83564	11076	43294	69632	0.8829670329670329
81606	95067	85289	9778	42370	69632	0.8971462231899607
87334	107535	92124	15411	42482	69632	0.8566885200167388
88150	108660	92549	16111	43546	69632	0.8517301674949384
88850	103378	87067	16311	44690	69632	0.8422198146607596
83074	103460	87455	16005	44350	69632	0.8453025323796637
83058	103520	88753	14767	45146	69632	0.8573512364760433
83094	103659	87725	15934	45274	73728	0.8462844519048033
83050	103740	87600	16140	45130	73728	0.8444187391555813
83270	104138	88630	15508	45226	73728	0.8510822178263459
83826	104835	92923	11912	45242	73728	0.8863738255353651
84222	105650	90373	15277	46390	73728	0.8553999053478467
84162	106065	90486	15579	47834	73728	0.8531183708103521
85734	107410	91256	16154	48058	77824	0.8496043198957266
85706	107315	92765	14550	47762	77824	0.8644178353445464
87566	107309	97861	9448	47842	77824	0.911955194811246
87074	107616	96171	11445	47598	77824	0.8936496431757359
88506	111056	95055	16001	48202	77824	0.8559195360899006
86246	108600	92260	16340	47698	77824	0.8495395948434622
86314	108541	92255	16286	47430	73728	0.8499553164242084
86394	108534	93819	14715	44882	73728	0.864420365968268
74874	94355	80701	13654	42902	73728	0.8552911875364315
74982	94595	78260	16335	43078	73728	0.8273164543580528
74894	94599	78604	15995	43562	73728	0.8309178743961353
75038	94738	80087	14651	44834	73728	0.8453524456923305
74886	94835	78633	16202	45850	73728	0.8291559023567249
74970	94745	78654	16091	46246	73728	0.8301651802205922
74966	94731	78988	15743	45962	73728	0.8338136407300673
74894	94712	78487	16225	45950	73728	0.8286911901343019
74958	94745	78811	15934	46362	73728	0.8318222597498549
75014	94907	78675	16232	45802	73728	0.828969412161379
74954	94957	78661	16296	46090	73728	0.8283854797434629
74962	94661	79190	15471	45066	73728	0.836564160530736
86854	104016	91897	12119	45378	73728	0.8834890786032918
74746	92755	76533	16222	45030	73728	0.825109158535928
108878	126689	111827	14862	45598	73728	0.8826891048157298
100222	117456	103836	13620	45722	73728	0.8840416836943196
99746	118743	118743	0	45626	73728	1.0
83778	102098	87796	14302	45618	73728	0.8599189014476287
77158	93472	82814	10658	46534	73728	0.8859765491270113
75826	94512	79357	15155	46326	73728	0.8396499915354664
75306	94565	78574	15991	46366	73728	0.8308993813778882
75294	94586	78554	16032	46914	73728	0.8305034571712515
75318	94578	78553	16025	46846	73728	0.8305631330753452
75250	94509	78469	16040	46822	73728	0.8302807140060735
75210	94524	78567	15957	46702	73728	0.8311857306080995
75218	94543	78469	16074	46818	73728	0.8299821245359255
75330	94541	79453	15088	47152	73728	0.84040786537058
75608	94731	78696	16035	47014	73728	0.830731228425753
75548	94706	78821	15885	46870	73728	0.8322703946951618
75524	94619	78796	15823	46670	73728	0.8327714306851689
75528	94632	78613	16019	46478	73728	0.8307232225885536
75532	94646	78761	15885	46546	73728	0.8321640639857997
75484	94670	78613	16057	46358	73728	0.8303897750079222
75852	94685	81126	13559	47010	73728	0.8567988593758251
76296	94989	84698	10291	47866	73728	0.8916611397109139
76036	95761	80310	15451	47610	73728	0.8386503900335209
76420	95718	83161	12557	47886	73728	0.8688125535426984
76540	96691	81184	15507	50074	73728	0.839623129350198
76672	96804	80585	16219	49134	73728	0.8324552704433701
76824	97444	82307	15137	48850	73728	0.8446594967365871
77384	98537	83372	15165	49410	73728	0.8460984198828866
78132	99262	83285	15977	49438	73728	0.8390421309262356
77500	98669	82767	15902	49454	73728	0.8388348924180847
77444	98349	82420	15929	49330	73728	0.8380359739295773
77868	98915	83231	15684	49622	73728	0.8414396198756509
77860	98414	82127	16287	49402	73728	0.8345052533176174
77308	98020	82739	15281	49614	73728	0.8441032442358702
77632	98437	82457	15980	49946	73728	0.8376626674929143
77780	98374	83479	14895	50094	73728	0.8485880415556956
77408	98439	82659	15780	50358	73728	0.839697680797245
77784	98933	82751	16182	50282	73728	0.83643475887722
77852	99032	82876	16156	50662	73728	0.8368608126666128
77796	99220	82893	16327	50594	73728	0.8354464825639992
77848	99261	83046	16215	50250	73728	0.8366427902197238
77844	99226	82926	16300	50398	73728	0.8357285388910165
77544	99050	83232	15818	49934	73728	0.8403028773346795
77460	98759	82966	15793	50006	73728	0.8400854605656194
77476	98942	82652	16290	49814	73728	0.8353580885771462
77516	98973	82810	16163	50186	77824	0.8366928354197609
77636	99208	83064	16144	51050	73728	0.8372711878074349
77944	99245	83021	16224	50398	73728	0.8365257695601793
78304	99899	83656	16243	52062	73728	0.837405779837636
78644	100439	84145	16294	52202	73728	0.8377721801292327
79008	100800	84448	16352	52322	73728	0.8377777777777777
79228	100883	84586	16297	51670	73728	0.8384564297255236
79657	100883	86063	14820	52138	73728	0.853097152146546
79424	101137	85147	15990	53186	73728	0.84189762401495
82196	102741	86910	15831	56386	73728	0.8459135106724677
84436	103478	88585	14893	55058	73728	0.856075687585767
81952	103582	88204	15378	53782	77824	0.8515379119924311
83932	105403	90489	14914	57153	77824	0.8585049761391991
84596	105475	92038	13437	57033	77824	0.8726048826736194
85528	107176	91353	15823	54141	77824	0.8523643352989475
83924	105403	89987	15416	57125	77824	0.8537423033499996
84912	106681	90890	15791	53953	77824	0.8519792652862271
85196	106400	91853	14547	56137	77824	0.8632800751879699
88460	108224	91872	16352	53385	77824	0.8489059727971614
86664	108186	91834	16352	51757	77824	0.8488529014844804
86768	108379	92160	16219	51813	77824	0.850349237398389
86780	108299	91967	16332	51877	77824	0.8491952834282865
86576	108240	91887	16353	52517	77824	0.8489190687361419
86632	108268	91988	16280	52733	77824	0.8496323936897329
86576	108266	91914	16352	51985	77824	0.8489645872203646
86612	108360	92213	16147	52737	77824	0.8509874492432632
86608	108355	92003	16352	52617	77824	0.8490886438096996
86528	108236	91883	16353	52149	77824	0.8489134853468346
86552	108316	91986	16330	52077	77824	0.8492374164481702
86532	108242	91961	16281	52225	77824	0.84958703645535
86536	108235	91884	16351	52289	77824	0.848930567746108
86488	108244	91891	16353	52093	77824	0.848924651712797
86488	108243	91891	16352	52093	77824	0.8489324944800125
86772	108589	92275	16314	52405	77824	0.8497637882290103
86508	108401	92223	16178	52233	77824	0.8507578343373217
86504	108446	92248	16198	52353	77824	0.8506353392471829
87392	109205	93469	15736	53981	77824	0.8559040336980908
86908	109081	93312	15769	53073	77824	0.8554377022579551
87672	109430	93077	16353	53257	77824	0.850562003107009
87272	109520	93169	16351	53469	77824	0.8507030679327977
87256	109457	93104	16353	53433	77824	0.8505988653078378
87640	109855	93585	16270	54101	77824	0.851895680669974
87260	109869	93553	16316	53861	77824	0.8514958723570798
87364	109736	93384	16352	53533	77824	0.8509878253262375
87420	109697	93437	16260	53589	77824	0.8517735216095245
87372	109558	93228	16330	53481	77824	0.8509465306047939
87380	109601	93263	16338	53605	77824	0.8509320170436401
87280	109593	93270	16323	53305	77824	0.8510580055295502
87324	109612	93704	15908	53597	77824	0.8548699047549538
87380	109727	93375	16352	53621	77824	0.8509756030876631
87300	109525	93173	16352	53117	77824	0.850700753252682
87288	109538	93228	16310	53209	77824	0.8511019007102558
87292	109546	93194	16352	53197	77824	0.8507293739616234
87280	109561	93208	16353	53177	77824	0.8507406832723323
87340	109693	94114	15579	52889	77824	0.8579763521829105
87412	109651	93345	16306	53093	77824	0.8512918258839408
87412	109651	93310	16341	53093	77824	0.8509726313485513
87408	109652	93337	16315	53049	77824	0.8512111042206253
87368	109903	93635	16268	53965	77824	0.8519785629145701
87376	109870	93518	16352	54181	77824	0.8511695640302175
87304	109819	93530	16289	54069	77824	0.8516741183219662
87316	109758	93406	16352	53669	77824	0.8510176934710909
87328	109802	93525	16277	53649	77824	0.8517604415220124
87344	109683	93352	16331	53497	77824	0.8511072818941859
87268	109719	93518	16201	52997	77824	0.8523409801401762
87400	109848	93516	16332	53341	77824	0.851321826523924
87244	109821	93471	16350	53593	77824	0.8511213702297374
87316	109914	93712	16202	53741	77824	0.8525938460978584
