DalvikHeapPss	DalvikHeapSize	UsedDalvikHeap	FreeDalvikHeap	NativePssTotal	NativeHeapSize	UtilizationDalvik
59734	85454	70174	15280	36133	57344	0.821190348023498
64614	80636	74686	5950	36377	57344	0.9262116176397639
59598	85490	69700	15790	36209	57344	0.8153000350918236
59606	85507	69629	15878	36249	57344	0.8143076005473237
59614	85530	69742	15788	36193	57344	0.81540979773179
64602	80651	75048	5603	36569	57344	0.9305278297851236
59590	85560	69478	16082	36525	57344	0.8120383356708742
59750	85576	70082	15494	36489	57344	0.8189445638964196
59626	85592	69497	16095	36405	57344	0.8119567249275633
59802	85757	70299	15458	36485	57344	0.8197464929976561
59690	85638	69761	15877	36537	57344	0.8146033302972979
59722	85662	69860	15802	36457	57344	0.81553080712568
59702	85678	69982	15696	36537	57344	0.8168024463689628
59754	85692	69623	16069	36633	57344	0.8124795780236195
59650	85707	69635	16072	36561	57344	0.8124773939118158
59726	85723	69980	15743	36645	57344	0.8163503377156656
59682	85748	69659	16089	36577	57344	0.8123688016047022
59826	85764	70277	15487	36801	57344	0.8194230679539201
59782	85790	70190	15600	36741	57344	0.818160624781443
59710	85787	69928	15859	36681	57344	0.8151351603389791
59674	85809	69685	16124	36709	57344	0.8120943024624456
59770	85828	70281	15547	36845	57344	0.8188586475276134
59998	85839	70955	14884	36741	57344	0.8266056221531005
59770	85940	69999	15941	36817	57344	0.8145101233418665
60050	85898	70394	15504	37033	57344	0.8195068569698946
59998	86210	70012	16198	36969	57344	0.8121099640412945
59766	86000	69717	16283	37137	57344	0.8106627906976744
59758	85983	69683	16300	36869	57344	0.8104276426735517
59774	85999	69721	16278	36961	57344	0.8107187292875498
59786	86036	69750	16286	36957	57344	0.810707145845925
59790	86040	69705	16335	36949	57344	0.8101464435146444
59834	86176	70175	16001	37089	57344	0.814321852952098
59786	86114	69840	16274	37153	57344	0.8110179529460947
59790	86156	69812	16344	37109	57344	0.8102975997028645
59962	86308	70019	16289	37405	57344	0.8112689437827316
60002	86339	70062	16277	37289	57344	0.8114756946455252
55074	81380	65086	16294	37309	57344	0.7997788154337675
55038	81325	65099	16226	37489	57344	0.8004795573316938
55034	81326	65356	15970	37293	57344	0.8036298354769692
55438	81315	67156	14159	37385	57344	0.8258746848674906
55162	81427	65501	15926	37297	57344	0.804413769388532
55206	81450	65494	15956	37325	57344	0.8041006752608962
60166	81466	74002	7464	38313	57344	0.9083789556379348
56918	82410	66665	15745	38325	57344	0.8089430894308943
56794	82440	66347	16093	38185	57344	0.8047913634158176
56726	82338	66259	16079	38129	57344	0.804719570550657
56714	82366	66695	15671	38201	57344	0.8097394556006119
57026	82454	69829	12625	38029	57344	0.8468843233803091
63642	82545	77976	4569	38457	57344	0.9446483736143921
68562	83758	83758	0	38981	57344	1.0
69574	87470	71132	16338	39049	57344	0.8132159597576312
65414	89642	74246	15396	40277	57344	0.8282501505990496
66174	89748	74790	14958	41121	57344	0.8333333333333334
65718	89691	73398	16293	41909	57344	0.8183429775562765
65326	88999	72669	16330	42173	57344	0.8165147923010371
65634	89378	73562	15816	42421	57344	0.8230437020295822
65258	88806	75446	13360	42173	57344	0.8495597144337095
66086	90251	78833	11418	42357	57344	0.8734861663582675
67622	90074	73690	16384	42641	61440	0.8181051135732842
65610	90019	73733	16286	42637	61440	0.8190826381097324
68786	89969	82191	7778	42289	61440	0.9135479998666207
67070	89976	80490	9486	42145	61440	0.894571885836223
65062	88256	72005	16251	41521	61440	0.8158652102973168
64590	88335	73906	14429	41537	61440	0.8366559121526009
65178	89310	73349	15961	41833	61440	0.8212854103683798
65470	89716	76040	13676	42109	61440	0.8475634223549868
65846	90420	75027	15393	42365	61440	0.8297611147976112
68286	92670	79214	13456	43033	61440	0.8547965900507176
69354	93346	79196	14150	43541	61440	0.8484134296059821
70338	94417	79272	15145	45757	61440	0.8395945645381658
69158	94006	79197	14809	46025	61440	0.8424675020743356
69990	94944	81476	13468	45453	61440	0.8581479609032693
70334	95401	80099	15302	45417	61440	0.839603358455362
74002	97116	82415	14701	45277	65536	0.8486243255488282
73242	97155	81650	15505	44669	69632	0.8404096546755185
71202	95933	79796	16137	44849	69632	0.8317888526367361
71222	95967	79687	16280	44829	69632	0.8303583523502871
71234	96049	79808	16241	44953	69632	0.8309092234172142
71250	96056	79713	16343	44961	69632	0.8298596651953027
71246	96064	79758	16306	44889	69632	0.8302589940039974
71286	96071	79932	16139	45233	69632	0.8320096595226447
71218	96126	80005	16121	44913	69632	0.8322930320620852
71334	96342	80034	16308	45177	69632	0.8307280313881796
71378	96374	80151	16223	47141	69632	0.8316662170294893
71298	96424	80198	16226	47489	69632	0.8317223927652867
71314	96418	80269	16149	47477	69632	0.8325105270800058
71326	96447	80370	16077	48437	69632	0.8333074123611932
71342	96534	80196	16338	47509	69632	0.8307539312573808
71362	96561	80596	15965	47997	69632	0.8346640983419807
75414	101516	85249	16267	47605	69632	0.8397592497734347
73842	99067	82840	16227	48637	73728	0.8362017624435988
73794	99364	83402	15962	48893	73728	0.8393583189082565
76314	101790	85467	16323	49057	73728	0.8396404361921603
76194	101733	85944	15789	48613	73728	0.8447996225413582
76246	101745	85460	16285	47681	73728	0.8399429947417564
76346	101810	85714	16096	49189	73728	0.8419015813770749
76302	104234	87905	16329	49433	73728	0.8433428631732448
72070	97642	82047	15595	48205	73728	0.8402838942258455
73254	100045	83700	16345	47577	73728	0.8366235194162627
76746	102466	86360	16106	48561	73728	0.8428161536509672
76750	102447	86345	16102	52305	73728	0.8428260466387498
76790	102464	86456	16008	52361	73728	0.8437695190505934
76730	104840	88547	16293	52225	73728	0.8445917588706601
76786	102433	86303	16130	48385	73728	0.8425312155262464
76806	102489	86154	16335	48529	73728	0.8406170418288792
76766	102486	86744	15742	48545	73728	0.8463985324824854
76822	102517	86379	16138	45741	73728	0.8425822058780494
76914	102516	86309	16207	45869	73728	0.8419076046665886
76866	102576	86464	16112	45805	73728	0.8429262205584153
76834	102533	86573	15960	46005	73728	0.844342796953176
76890	102586	86460	16126	45877	73728	0.842805061119451
75578	100479	84128	16351	45773	73728	0.8372694791946576
75578	100557	84277	16280	46037	73728	0.8381017731237009
75526	100582	84233	16349	45601	73728	0.8374560060448192
75510	100568	84226	16342	45377	73728	0.8375029830562406
75518	100497	84145	16352	45573	73728	0.8372886752838393
75526	100527	84174	16353	45565	73728	0.8373272852069593
75526	100531	84211	16320	45609	73728	0.8376620147019327
75534	100529	84177	16352	45581	73728	0.8373404689194163
75550	100536	84184	16352	45341	73728	0.8373517943821119
75550	100561	84209	16352	45345	73728	0.8373922295919889
75558	100404	84070	16334	44945	73728	0.8373172383570375
75618	100445	84168	16277	45457	73728	0.8379511175270048
75602	100495	84163	16332	45589	73728	0.8374844519627842
75618	100436	84083	16353	45577	73728	0.8371798956549444
75618	100432	84079	16353	45457	73728	0.8371734108650629
75510	100435	84082	16353	45717	73728	0.8371782745058993
75510	100407	84056	16351	46201	73728	0.8371527881522205
75478	100422	84069	16353	46193	73728	0.8371571966302205
75490	100421	84068	16353	46433	73728	0.8371555750291274
75490	100421	84068	16353	46313	73728	0.8371555750291274
75494	100434	84081	16353	46305	73728	0.8371766533245714
75454	100434	84181	16253	46221	73728	0.8381723320787781
75490	100456	84132	16324	45961	73728	0.8375009954606992
75490	100455	84569	15886	45933	73728	0.8418595390971082
75586	100671	84621	16050	45845	73728	0.8405697767976875
75482	100579	84263	16316	45953	73728	0.8377792580956264
75558	100732	84475	16257	45753	73728	0.8386113648095938
75470	100616	84273	16343	45825	73728	0.8375705653176433
75478	100615	84232	16383	45837	73728	0.837171395915122
75494	100614	84368	16246	46057	73728	0.838531417099012
75442	100604	84309	16295	46037	73728	0.8380283090135581
75450	100603	84254	16349	46021	73728	0.8374899356878025
75466	100633	84318	16315	45189	73728	0.8378762433794084
75478	100643	84309	16334	45409	73728	0.8377035660701688
75490	100662	84345	16317	45493	73728	0.8379030815998093
75478	100688	84338	16350	45657	73728	0.8376171937072938
75466	100720	84487	16233	45717	73728	0.838830420969023
75454	100709	84391	16318	45349	73728	0.8379688011994956
75462	100674	84321	16353	45381	73728	0.8375648131593063
75466	100718	84384	16334	45533	73728	0.8378244206596636
75450	100756	84465	16291	45797	73728	0.8383123585692167
75522	100941	85002	15939	46049	73728	0.8420958777899962
75462	100773	84424	16349	45793	73728	0.837764083633513
75466	100871	84568	16303	45805	73728	0.8383777299719444
75498	100870	84532	16338	45921	73728	0.8380291464260929
75474	100882	84625	16257	45825	73728	0.8388513312583018
75474	100890	84557	16333	45725	73728	0.8381108137575577
75486	100905	84554	16351	45657	73728	0.8379564937317279
75470	100949	84618	16331	45481	73728	0.8382252424491575
75490	100961	84624	16337	45481	73728	0.838185041748794
75502	100980	84628	16352	45629	73728	0.8380669439492969
75538	101091	84748	16343	45917	73728	0.8383337784768179
75538	101092	84849	16243	45749	73728	0.8393245756340759
75526	101049	85269	15780	45853	73728	0.8438381379330819
75462	101107	84865	16242	45877	73728	0.8393583035793764
75486	101108	84782	16326	45661	73728	0.8385290975986074
75482	101151	84828	16323	45789	73728	0.8386273986416348
75478	101154	84899	16255	45845	73728	0.8393044269134191
75486	101178	84847	16331	45637	73728	0.8385913933859139
75538	101316	84981	16335	46049	73728	0.8387717635911406
75562	101410	85082	16328	46345	73728	0.838990237649147
75606	101336	85041	16295	46429	73728	0.8391983105707744
75614	101434	85198	16236	46449	73728	0.8399353274050121
75690	101410	85111	16299	46265	73728	0.8392762055024159
75618	101412	85188	16224	46181	73728	0.8400189326706898
75650	101508	85496	16012	46205	73728	0.8422587382275288
75630	101426	85080	16346	46337	73728	0.838838167728196
75614	101498	85148	16350	46457	73728	0.838913082031173
75730	101596	85249	16347	46201	73728	0.8390979959840938
75646	101515	85229	16286	46265	73728	0.839570506821652
75714	101575	85298	16277	46125	73728	0.8397538764459759
75714	101575	85226	16349	46049	73728	0.8390450406103864
75662	101684	85354	16330	46245	73728	0.8394044294087566
75642	101624	85272	16352	46061	73728	0.8390931276076518
75686	101649	85387	16262	46197	73728	0.8400181015061634
75726	101765	85473	16292	46377	73728	0.8399056650125288
75738	101788	85481	16307	46177	73728	0.8397944747907415
75746	101782	85450	16332	46153	73728	0.8395394077538268
75674	101775	85542	16233	45997	73728	0.8405011053795136
75714	101792	85524	16268	46005	73728	0.8401839044325684
75690	101830	85493	16337	46281	73728	0.8395659432387312
75730	101811	85473	16338	46245	73728	0.8395261808645431
75738	101830	85503	16327	46133	73728	0.8396641461258961
75726	101885	85557	16328	45973	73728	0.8397408843303725
75730	101899	85556	16343	46013	73728	0.8396156978969371
75718	101913	85562	16351	45973	73728	0.8395592318938703
75906	101962	85622	16340	45737	73728	0.8397442184343187
75810	101976	85813	16163	45829	73728	0.8415019220208677
75774	102004	85706	16298	46021	73728	0.8402219520803106
75838	101988	85636	16352	46085	73728	0.8396674118523748
75798	102015	85858	16157	46129	73728	0.8416213301965397
75790	102106	85755	16351	46149	73728	0.8398624958376589
75786	102135	85965	16170	45897	73728	0.8416801292407108
75814	102135	86046	16089	45889	73728	0.8424731972389484
75822	102175	85827	16348	46233	73728	0.84
75862	102170	85844	16326	46097	73728	0.8402074973084076
75818	102170	85986	16184	45913	73728	0.8415973377703827
75822	102210	85977	16233	46061	73728	0.8411799236865277
76030	102438	86782	15656	46453	73728	0.8471660907085261
75998	102456	86115	16341	46777	73728	0.8405071445303349
75966	102407	86209	16198	46837	73728	0.8418272188424619
75982	102447	86125	16322	46765	73728	0.8406785947855965
75966	102458	86106	16352	46737	73728	0.8404028967967362
75982	102491	86208	16283	46705	73728	0.8411275136353435
75990	102465	86134	16331	46577	73728	0.8406187478651247
76054	102494	86157	16337	46741	73728	0.8406053037250961
76014	102504	86297	16207	46705	73728	0.8418890970108484
76166	102785	86504	16281	46277	73728	0.8416014009826337
76050	102570	86218	16352	46261	73728	0.8405771668129083
76222	102785	86699	16086	46329	73728	0.8434985649657051
76138	102605	86272	16333	46237	73728	0.8408167243311729
76130	102609	86331	16278	46297	73728	0.8413589451217729
76102	102612	86299	16313	46129	73728	0.8410224924960044
76110	102632	86342	16290	46221	73728	0.8412775742458493
76126	102617	86283	16334	46289	73728	0.8408255941997914
76102	102632	86359	16273	46797	73728	0.8414432145919402
76118	102632	86477	16155	46793	73728	0.8425929534648063
76130	102666	86322	16344	46781	73728	0.840804161065981
71266	97728	81390	16338	46897	73728	0.8328217092337917
71274	97716	81462	16254	47057	73728	0.8336608129681935
71314	97839	81922	15917	47005	73728	0.837314363392921
71362	97698	81346	16352	47233	73728	0.8326270752727793
71370	97705	81352	16353	47149	73728	0.8326288316872218
71238	97678	81383	16295	47113	73728	0.8331763549622229
71246	97681	81386	16295	47129	73728	0.8331814784860925
71250	97694	81349	16345	47065	73728	0.8326918746289435
71346	97725	81387	16338	47025	73728	0.8328165771297007
71346	97733	81381	16352	47033	73728	0.8326870146214687
71258	97693	81341	16352	46793	73728	0.8326185090026921
71262	97723	81387	16336	46309	73728	0.8328336215629892
71270	97723	81371	16352	46273	73728	0.8326698934744123
71278	97724	81432	16292	46265	73728	0.8332855797961606
71286	97694	81367	16327	46169	73728	0.8328761234057362
71294	97723	81385	16338	46193	73728	0.8328131555519172
71294	97693	81340	16353	45849	73728	0.8326082728547592
71294	97723	81370	16353	45913	73728	0.8326596604688763
71278	97723	81400	16323	45969	73728	0.832966650634958
71290	97723	81381	16342	46337	73728	0.832772223529773
71290	97723	81370	16353	46465	73728	0.8326596604688763
71290	97724	81371	16353	46473	73728	0.8326613728459744
71290	97723	81618	16105	46337	73728	0.8351974458418182
71730	98320	82535	15785	46645	73728	0.8394528071602929
72674	99241	82900	16341	48197	73728	0.8353402323636401
72674	99244	83148	16096	47957	73728	0.837813872878965
72526	99386	83515	15871	48201	73728	0.8403095003320388
72270	98665	82572	16093	48209	73728	0.8368925150762682
72306	98731	82423	16308	48129	73728	0.8348239154875369
72306	98750	82723	16027	48137	73728	0.8377012658227848
74810	100836	84756	16080	49861	73728	0.8405331429251458
74510	101091	85120	15971	50401	73728	0.8420136312827057
75146	101468	85664	15804	49637	73728	0.8442464619387393
74546	101405	85816	15589	49889	73728	0.8462699077954736
75482	102106	87052	15054	49985	73728	0.8525649814898243
75354	102231	86368	15863	51661	77824	0.8448318024865256
75322	102116	86232	15884	51557	77824	0.8444514082024365
75858	102369	86831	15538	51953	77824	0.8482157684455255
86078	116731	101034	15697	54673	86016	0.8655284371760715
75326	102089	86162	15927	51641	77824	0.8439890683619194
92422	116480	100726	15754	54369	86016	0.8647493131868131
92498	116480	102173	14307	54337	86016	0.8771720467032967
92334	116844	103481	13363	53905	86016	0.885633836568416
95366	120544	106275	14269	54513	86016	0.8816282851075126
98654	118887	104212	14675	56465	86016	0.8765634594194487
95066	119032	104085	14947	56281	86016	0.8744287250487264
95082	118966	104037	14929	56173	86016	0.874510364305768
95150	118561	102230	16331	56129	86016	0.8622565599143057
94670	118999	103584	15415	57101	86016	0.8704610963117337
94554	119015	102862	16153	57029	86016	0.864277612065706
94354	118867	103200	15667	56981	86016	0.8681972288355894
94762	119308	104078	15230	57640	86016	0.8723472021993496
94738	119143	104367	14776	58772	86016	0.8759809640516019
94866	119443	104061	15382	60700	86016	0.8712189077635357
94974	119755	103847	15908	61088	86016	0.867162122667112
94898	119523	104005	15518	60916	86016	0.8701672481447086
95018	119651	103572	16079	60400	86016	0.8656175042415024
95394	120430	105769	14661	61568	86016	0.8782612305903844
94666	119682	103979	15703	60076	86016	0.8687939706889924
97314	125254	108946	16308	62208	86016	0.8698005652514091
99998	124808	108669	16139	62476	86016	0.8706893788859689
100014	124822	108560	16262	62196	86016	0.8697184791142587
100022	124902	109068	15834	62180	86016	0.8732286112312052
99918	124868	109310	15558	62208	86016	0.8754044270749912
99882	124781	108645	16136	61848	86016	0.8706854408924436
99882	124804	108466	16338	61772	86016	0.8690907342713374
99914	124900	109814	15086	61828	86016	0.8792153722978383
99954	124791	108885	15906	61432	86016	0.8725388850157463
99866	124590	108307	16283	61716	86016	0.8693073280359579
99810	124687	108380	16307	61728	86016	0.8692165181614764
99638	124549	108275	16274	63940	86016	0.8693365663313234
99822	124681	108400	16281	61720	86016	0.8694187566670142
97438	123129	107218	15911	64372	86016	0.8707778021424685
97542	123106	108727	14379	64736	90112	0.8831982194206619
98342	123687	111918	11769	65312	90112	0.9048485289480706
99306	126258	110658	15600	66468	90112	0.8764434728888466
101206	127126	110904	16222	68588	94208	0.8723943174488303
101206	127123	110948	16175	68852	94208	0.872761026722151
98810	124705	108993	15712	68244	94208	0.8740066557074696
98810	124692	108462	16230	68292	94208	0.8698392839957656
100298	125924	109703	16221	70532	98304	0.8711842063466853
99722	125965	109821	16144	70224	98304	0.8718374151550033
101202	128324	113107	15217	69656	98304	0.8814173498332346
101758	128608	112505	16103	69636	98304	0.8747900597163474
102846	128889	115752	13137	70276	98304	0.8980750878663035
105262	131429	115985	15444	70376	98304	0.8824916875271059
109034	137403	121371	16032	70932	98304	0.8833213248619026
108866	137403	122837	14566	70916	98304	0.8939906697815914
111206	137787	122493	15294	71300	98304	0.8890025909556054
109009	135617	119531	16086	72032	102400	0.8813865518334723
109013	135697	119571	16126	72040	102400	0.8811617058593779
109561	135964	120318	15646	71996	102400	0.8849254214350858
112321	138246	123338	14908	72084	102400	0.8921632452295184
110597	136972	123013	13959	72176	102400	0.8980886604561517
111889	138484	124441	14043	73692	102400	0.8985947835128968
111709	138611	124266	14345	73896	102400	0.8965089350773027
113377	139656	124954	14702	74656	102400	0.8947270435928281
114489	141369	126612	14757	77000	106496	0.8956136069435308
122041	142153	127629	14524	88588	122880	0.8978283961646958
117061	142560	128475	14085	103436	135168	0.9011994949494949
117285	142737	126897	15840	108720	143360	0.8890266714306732
117457	142236	126271	15965	112532	147456	0.8877569672937934
116981	142372	126157	16215	111688	151552	0.8861082235270981
117037	142354	126337	16017	116700	151552	0.8874847211880242
116981	142249	126001	16248	115692	151552	0.8857777559068957
117121	142733	127100	15633	116004	151552	0.8904738217511017
117225	142590	127066	15524	116156	151552	0.8911284101269373
117345	142583	126722	15861	115820	151552	0.8887595295371818
117345	142557	126523	16034	115692	151552	0.8875256914777948
117145	142598	126831	15767	115888	151552	0.8894304267942047
117149	142598	127056	15542	115872	151552	0.8910082890363119
117121	142648	126714	15934	115784	151552	0.8882984689585554
117137	142649	126785	15864	115536	151552	0.8887899669818926
117145	142675	126866	15809	115552	151552	0.8891957245487997
117145	142761	127102	15659	115436	151552	0.8903131807706587
116745	142133	125936	16197	114940	151552	0.8860433537602105
