DalvikHeapPss	DalvikHeapSize	UsedDalvikHeap	FreeDalvikHeap	NativePssTotal	NativeHeapSize	UtilizationDalvik
93584	122856	106535	16321	57816	102400	0.8671534153806082
93580	122790	106442	16348	57800	102400	0.8668621223226647
93584	122790	106507	16283	58560	102400	0.8673914813909928
93544	122835	106502	16333	57996	102400	0.8670330117637481
101844	127258	115754	11504	70184	110592	0.9096009681120244
101384	127294	118077	9217	39676	110592	0.9275928166292206
109568	141328	124976	16352	72076	106496	0.8842975206611571
113796	146656	130405	16251	41888	110592	0.8891896683395156
115084	145445	129171	16274	41867	110592	0.8881089071470315
125672	158788	142435	16353	74579	110592	0.8970136282338715
114444	146643	130313	16330	42259	110592	0.8886411216355367
120316	152966	136796	16170	72675	110592	0.8942902344311808
126052	158788	143019	15769	75187	110592	0.9006914880217649
118540	149270	137687	11583	69827	110592	0.9224023581429625
125164	155107	140407	14700	59039	110592	0.9052267144616297
123428	154849	138593	16256	59355	110592	0.8950203101085573
123168	154891	138587	16304	59479	110592	0.8947388808904326
123160	154871	138518	16353	58467	110592	0.8944088951449917
123156	154868	138596	16272	58839	110592	0.8949298757651678
123156	154849	138507	16342	59283	110592	0.8944649303515038
123156	154870	138531	16339	59171	110592	0.8944986117388778
123128	154871	138520	16351	59171	110592	0.8944218091185567
127068	154872	142707	12165	59011	110592	0.9214512629784596
136070	163711	154576	9135	42749	110592	0.9442004507943876
124668	156083	139802	16281	42335	110592	0.8956901135934087
124672	156083	140006	16077	42339	110592	0.8969971105117149
124152	156168	139815	16353	42675	110592	0.8952858460119871
124164	156202	140065	16137	42683	110592	0.8966914636176233
124208	156345	139992	16353	42571	110592	0.8954043941283699
124172	156271	139888	16383	42711	110592	0.8951628901075696
50544	61492	58602	2890	56844	86016	0.9530020165224745
51121	62108	62108	0	25720	90112	1.0
50556	61492	58770	2722	57700	90112	0.9557340792298186
50544	61492	58564	2928	56820	86016	0.9523840499577181
51282	66917	56119	10798	30048	90112	0.8386359221124677
51510	71422	55200	16222	42868	90112	0.772871104141581
51517	71422	56968	14454	42956	90112	0.7976253815351012
49677	71422	57098	14324	42964	90112	0.7994455489905071
43853	65674	49433	16241	45708	90112	0.7527027438560161
43921	65729	49646	16083	45676	90112	0.755313484154635
48073	70043	54441	15602	46260	90112	0.7772511171708807
48517	70493	54254	16239	28556	90112	0.7696367015164626
69181	91778	76772	15006	30084	90112	0.8364967639303537
69137	92186	75870	16316	30776	90112	0.8230100015186688
85817	112797	96652	16145	52668	90112	0.8568667606407971
85921	112797	97879	14918	53620	90112	0.8677447095224163
85317	112193	96217	15976	53920	90112	0.8576025242216537
88685	114903	100196	14707	31680	90112	0.8720050825478882
90057	118617	102265	16352	32940	90112	0.8621445492635963
91497	119231	104263	14968	33024	90112	0.8744621784602997
92849	120600	104249	16351	33152	90112	0.8644195688225539
92929	120862	104550	16312	33564	90112	0.8650361569393192
93181	121077	104727	16350	33760	90112	0.8649619663519909
93709	122106	105863	16243	35680	90112	0.8669762337641066
97001	122341	111626	10715	36288	90112	0.9124169329987494
94084	122928	106737	16191	36416	90112	0.8682887543928153
93000	121790	105516	16274	37788	90112	0.866376549798834
93028	121836	105650	16186	37784	90112	0.8671492826422403
100228	121842	112980	8862	38856	90112	0.927266459841434
100224	129140	113000	16140	42396	94208	0.8750193588353725
100204	129156	112890	16266	42792	94208	0.8740592771532101
100200	129172	112895	16277	42764	94208	0.8739897191341777
100204	129200	113009	16191	42964	94208	0.8746826625386996
100224	129237	113064	16173	42848	94208	0.8748578193551383
100200	129241	113083	16158	42752	94208	0.8749777547372738
100220	129241	113211	16030	42748	94208	0.8759681525212587
100240	129307	112962	16345	42888	94208	0.8735953970009358
100244	129335	113078	16257	42892	94208	0.8743031661963119
100224	129372	113175	16197	42588	94208	0.8748028939801502
100224	129307	112955	16352	42660	94208	0.8735412622673173
100196	129338	113092	16246	42656	94208	0.8743911302169509
100192	129320	113114	16206	42596	94208	0.874682957005877
100200	129330	113301	16029	42532	94208	0.8760612386917188
100216	129352	113441	15911	42508	94208	0.8769945574865483
100180	129468	113239	16229	42492	94208	0.8746485618067785
100204	129473	113467	16006	42480	94208	0.8763757694654484
100216	129514	113246	16268	42508	94208	0.8743919576262026
100188	129525	113309	16216	42368	94208	0.8748040918741555
100212	129560	113310	16250	42380	94208	0.8745754862611917
100212	129567	113486	16081	42380	94208	0.8758866069292335
100208	129609	113321	16288	42500	94208	0.8743297147574628
100208	129639	113291	16348	42512	94208	0.8738959726625475
100208	129639	113527	16112	42528	94208	0.8757164124993251
100228	129639	113688	15951	42508	94208	0.8769583227269572
100208	129701	113354	16347	42636	94208	0.8739639632693657
100236	129719	113368	16351	42816	94208	0.8739506163322258
100228	129662	113357	16305	42800	94208	0.8742499730067406
100232	129704	113416	16288	42532	94208	0.874421760315796
100228	129697	113431	16266	42676	94208	0.8745846087419138
100196	129669	113392	16277	42636	94208	0.8744726958640847
100212	129674	113660	16014	42604	94208	0.8765056989064886
100224	129674	113726	15948	42632	94208	0.8770146675509354
100196	129791	113514	16277	42640	94208	0.8745906881062632
100212	129786	113483	16303	42628	94208	0.8743855269443546
100200	129791	113491	16300	42728	94208	0.8744134801334453
100216	129835	113490	16345	42704	94208	0.8741094466053068
100204	129807	113521	16286	42800	94208	0.8745368123444807
100196	129799	113552	16247	42604	94208	0.8748295441413262
100208	129806	113680	16126	42616	94208	0.8757684544628137
100216	129819	113844	15975	42348	94208	0.8769440528736163
100184	129921	113684	16237	42360	94208	0.8750240530784091
100208	129929	113691	16238	42248	94208	0.8750240515974109
100192	129939	114002	15937	42168	94208	0.877350141220111
100212	129939	114154	15785	42168	94208	0.8785199208859542
100224	130039	113688	16351	42304	94208	0.8742607986834718
100240	130084	113806	16278	42172	94208	0.8748654715414655
