MemTotal	MemFree	Buffers	Cached	RealFree
1900556	453648	16536	603952	1074136.0
1900556	450580	16536	603952	1071068.0
1900556	452968	16536	603952	1073456.0
1900556	448000	16576	603944	1068520.0
1900556	440940	16600	604048	1061588.0
1900556	444552	16624	604060	1065236.0
1900556	445320	16632	604060	1066012.0
1900556	446904	16648	604064	1067616.0
1900556	446728	16664	604124	1067516.0
1900556	394672	16688	604176	1015536.0
1900556	406132	16696	604188	1027016.0
1900556	404036	16720	604188	1024944.0
1900556	407928	16728	604168	1028824.0
1900556	407428	16728	604188	1028344.0
1900556	406360	16744	604180	1027284.0
1900556	406000	16744	604188	1026932.0
1900556	405676	16744	604188	1026608.0
1900556	407400	16752	604196	1028348.0
1900556	406700	16752	604196	1027648.0
1900556	408280	16760	604196	1029236.0
1900556	407364	16760	604196	1028320.0
1900556	420156	16792	605080	1042028.0
1900556	408816	16832	607216	1032864.0
1900556	653664	17032	607192	1277888.0
1900556	652444	17068	607032	1276544.0
1900556	645556	17092	607236	1269884.0
1900556	660200	17108	607300	1284608.0
1900556	658148	17116	607324	1282588.0
1900556	637056	17140	607404	1261600.0
1900556	638444	17188	607488	1263120.0
1900556	582216	17588	624532	1224336.0
1900556	558164	17612	626300	1202076.0
1900556	556400	17612	626300	1200312.0
1900556	555704	17620	626308	1199632.0
1900556	557772	17652	626312	1201736.0
1900556	552688	17660	626344	1196692.0
1900556	567048	17692	626368	1211108.0
1900556	597204	17708	626388	1241300.0
1900556	596480	17748	626444	1240672.0
1900556	589740	17804	626532	1234076.0
1900556	567532	17828	626596	1211956.0
1900556	591720	17852	626660	1236232.0
1900556	574816	17868	626720	1219404.0
1900556	586060	17876	626756	1230692.0
1900556	533968	17892	626840	1178700.0
1900556	504592	17908	626904	1149404.0
1900556	545128	17916	626960	1190004.0
1900556	541176	17940	627000	1186116.0
1900556	539256	17964	629040	1186260.0
1900556	535152	17964	629048	1182164.0
1900556	537120	17996	629040	1184156.0
1900556	534964	17996	629048	1182008.0
1900556	534276	17996	629048	1181320.0
1900556	533116	17996	629048	1180160.0
1900556	533156	17996	629048	1180200.0
1900556	575300	18020	629024	1222344.0
1900556	545644	18036	629020	1192700.0
1900556	543960	18036	628528	1190524.0
1900556	540656	18044	629040	1187740.0
1900556	540220	18052	629040	1187312.0
1900556	573260	18076	629020	1220356.0
1900556	544312	18092	629048	1191452.0
1900556	546976	18100	629048	1194124.0
1900556	556452	18140	631084	1205676.0
1900556	571644	18156	631092	1220892.0
1900556	545724	18196	631104	1195024.0
1900556	572720	18236	631112	1222068.0
1900556	554676	18320	631092	1204088.0
1900556	554356	18344	633192	1205892.0
1900556	565880	18352	633216	1217448.0
1900556	559584	18368	633232	1211184.0
1900556	561332	18368	633240	1212940.0
1900556	552308	18400	633280	1203988.0
1900556	557844	18432	633264	1209540.0
1900556	554148	18440	633264	1205852.0
1900556	547348	18456	633328	1199132.0
1900556	526796	18480	633340	1178616.0
1900556	513380	18480	639104	1170964.0
1900556	480372	18520	639120	1138012.0
1900556	493516	18528	639120	1151164.0
1900556	490108	18536	639036	1147680.0
1900556	489012	18552	639100	1146664.0
1900556	483528	18560	639100	1141188.0
1900556	494256	18568	639152	1151976.0
1900556	497472	18576	639140	1155188.0
1900556	495576	18592	639140	1153308.0
1900556	495696	18608	639120	1153424.0
1900556	497244	18608	639140	1154992.0
1900556	467560	18628	639144	1125332.0
1900556	472156	18636	639168	1129960.0
1900556	472628	18644	639168	1130440.0
1900556	471668	18660	639168	1129496.0
1900556	471848	18668	639168	1129684.0
1900556	472280	18668	639168	1130116.0
1900556	470024	18676	639252	1127952.0
1900556	466152	18684	639316	1124152.0
1900556	465984	18700	639324	1124008.0
1900556	473768	18708	639292	1131768.0
1900556	460108	18732	638564	1117404.0
1900556	432140	18740	639324	1090204.0
1900556	470692	18748	639324	1128764.0
1900556	469820	18772	639324	1127916.0
1900556	468364	18788	639300	1126452.0
1900556	471116	18796	639308	1129220.0
1900556	462852	18804	639304	1120960.0
1900556	444180	18804	639340	1102324.0
1900556	443900	18804	639340	1102044.0
1900556	457904	18828	639332	1116064.0
1900556	471260	18836	639340	1129436.0
1900556	448932	18852	639340	1107124.0
1900556	458364	18852	639340	1116556.0
1900556	473116	18884	639332	1131332.0
1900556	496148	18900	639328	1154376.0
1900556	493764	18916	639376	1152056.0
1900556	486644	18932	639368	1144944.0
1900556	472128	18972	639564	1130664.0
1900556	483920	19036	639548	1142504.0
1900556	481716	19072	639672	1140460.0
1900556	484944	19080	639932	1143956.0
1900556	488204	19088	639932	1147224.0
1900556	485360	19128	639948	1144436.0
1900556	485408	19136	640012	1144556.0
1900556	480912	19152	640164	1140228.0
1900556	481072	19152	640164	1140388.0
1900556	472140	19160	640240	1131540.0
1900556	431752	19176	640240	1091168.0
1900556	389056	19184	640248	1048488.0
1900556	363940	19184	640248	1023372.0
1900556	336760	19192	640248	996200.0
1900556	469284	19200	640348	1128832.0
1900556	463244	19216	640348	1122808.0
1900556	453032	19240	641028	1113300.0
1900556	439720	19256	641372	1100348.0
1900556	426236	19280	641364	1086880.0
1900556	432856	19296	641400	1093552.0
1900556	423572	19336	641404	1084312.0
1900556	425764	19344	641404	1086512.0
1900556	426648	19360	641404	1087412.0
1900556	427172	19360	641404	1087936.0
1900556	400180	19360	650960	1070500.0
1900556	384460	19384	652984	1056828.0
1900556	388120	19400	653764	1061284.0
1900556	379280	19432	654628	1053340.0
1900556	378420	19440	654628	1052488.0
1900556	379228	19448	655164	1053840.0
1900556	378884	19464	655164	1053512.0
1900556	380100	19472	655164	1054736.0
1900556	378732	19472	655168	1053372.0
1900556	378576	19472	655164	1053212.0
1900556	379220	19480	655164	1053864.0
1900556	375764	19480	655164	1050408.0
1900556	380048	19480	655164	1054692.0
1900556	378532	19488	655164	1053184.0
1900556	377052	19488	655164	1051704.0
1900556	378904	19488	655164	1053556.0
1900556	378816	19488	655164	1053468.0
1900556	380200	19488	655164	1054852.0
1900556	379184	19488	655164	1053836.0
1900556	378660	19496	655164	1053320.0
1900556	378268	19504	655164	1052936.0
1900556	380260	19504	655164	1054928.0
1900556	378860	19504	655164	1053528.0
1900556	380052	19504	655164	1054720.0
1900556	379652	19504	655164	1054320.0
1900556	379884	19512	655164	1054560.0
1900556	377896	19520	655172	1052588.0
1900556	365188	19528	655180	1039896.0
1900556	377000	19536	655180	1051716.0
1900556	370544	19536	655180	1045260.0
1900556	378444	19536	655180	1053160.0
1900556	378432	19536	655180	1053148.0
1900556	378736	19544	655180	1053460.0
1900556	378488	19544	655180	1053212.0
1900556	370436	19544	655180	1045160.0
1900556	375504	19544	655180	1050228.0
1900556	378460	19544	655180	1053184.0
1900556	376064	19544	655180	1050788.0
1900556	376448	19568	655180	1051196.0
1900556	376048	19568	655180	1050796.0
1900556	375944	19568	655180	1050692.0
1900556	376484	19568	655184	1051236.0
1900556	375608	19568	655180	1050356.0
1900556	378576	19568	655180	1053324.0
1900556	378012	19576	655180	1052768.0
1900556	377464	19576	655180	1052220.0
1900556	378224	19576	655180	1052980.0
1900556	378416	19576	655180	1053172.0
1900556	379720	19592	655180	1054492.0
1900556	379296	19592	655180	1054068.0
1900556	377712	19608	655184	1052504.0
1900556	375048	19616	655184	1049848.0
1900556	377676	19616	655184	1052476.0
1900556	367000	19656	655192	1041848.0
1900556	384880	19672	655184	1059736.0
1900556	380980	19688	655184	1055852.0
1900556	378820	19720	655184	1053724.0
1900556	373268	19736	655192	1048196.0
1900556	391828	19736	655192	1066756.0
1900556	389168	19736	655192	1064096.0
1900556	386728	19736	655192	1061656.0
1900556	380960	19760	655556	1056276.0
1900556	391916	19792	654300	1066008.0
1900556	394748	19824	654292	1068864.0
