Vss	Rss	Pss	Uss
2086632	336912	272782	263884
2086668	337464	273334	264436
2085376	337528	273370	264520
2072228	320064	255905	247056
2054904	323796	259621	250772
2054648	314596	250412	241564
2053620	314528	250345	241496
2054668	314592	250404	241556
2054652	314548	250359	241512
2052556	314548	250360	241512
2050512	315288	251099	242252
2050652	316104	251915	243068
2046196	315396	251199	242352
2045132	314696	250505	241660
2045132	315380	251191	242344
2044076	314580	250391	241544
2044076	314720	250529	241684
2043020	315284	251095	242248
2046308	315584	251396	242548
2047264	314508	250310	241464
2047244	315312	251122	242276
2047244	314184	249993	241148
2047264	314228	250039	241192
2047264	314244	250054	241208
2047256	314352	250142	241288
2045172	314400	250183	241332
2044136	314452	250214	241388
2044300	314696	250486	241632
2044584	315020	250810	241956
2040824	316304	252920	244056
2052816	318172	254712	245924
2052816	318548	254763	246200
2052816	318564	254777	246212
2052816	318748	254960	246396
2055076	320696	256898	248324
2055172	320880	256942	248248
2073940	328096	264086	255380
2060112	329700	265690	256984
2058172	330088	266078	257372
2058568	330212	266203	257496
2059848	330500	266485	257780
2057128	329356	265289	256544
2064316	326588	262389	253528
2056216	326616	262417	253556
2053084	326684	262486	253624
2053084	326840	262643	253780
2053084	326824	262625	253764
2055116	326848	262644	253784
2058564	329648	265445	256584
2073188	330224	266021	257160
2056796	331160	266958	258096
2088056	336388	272186	263324
2380484	360484	296204	287308
2342004	349872	285695	276700
2345012	359336	295201	286160
2355580	363708	299564	290516
2401188	384984	320769	311716
2348728	369320	305173	296120
2338160	367132	302989	293944
2342300	367588	303447	294400
2376700	382932	318774	309712
2371164	377724	313617	304504
2342516	365756	301708	292544
2339876	365992	301948	292784
2354104	372512	308452	299284
2345556	369428	305385	296220
2368332	390324	326271	317096
2350172	372796	308822	299588
2343472	366084	302111	292876
2346720	371660	307684	298452
2349664	375664	311680	302440
2345772	370688	306704	297464
2373012	401880	337873	328624
2371956	400856	336858	327608
2352768	389860	325872	316624
2388096	390260	326388	317208
2388096	390264	326393	317212
2386616	375792	311892	302736
2108476	353348	289442	280284
2371852	367588	303697	294504
2378600	375456	311573	302384
2394368	396880	332986	323796
2394368	406032	342140	332948
2397040	402916	339025	329832
2393964	402980	339088	329896
2390408	403296	339406	330216
2407212	422156	358266	349076
2321620	370140	306246	297056
2360380	374988	311072	301856
2385164	390476	326401	317108
2387100	409644	345637	336344
2395764	427156	363100	353812
2370168	422048	358334	349152
2365024	413944	350243	341068
2335676	408248	344596	335416
2374260	389376	325716	316528
2345652	374740	311080	301892
2349560	378800	315099	305952
2349448	375388	311638	302496
2333240	357100	293350	284208
2331588	354452	290698	281556
2330824	354304	290550	281408
2327972	350932	287178	278036
2327952	351072	287318	278176
2327020	350484	286730	277588
2364188	373452	309688	300536
2364188	373356	309592	300440
2373268	385852	322088	312936
2372204	386564	322799	313648
2372204	386712	322945	313796
2373340	388404	324639	315488
2373284	390272	326507	317356
2372136	388468	324701	315548
2371776	387084	323367	314208
2352796	387104	323387	314228
2357116	386468	322751	313592
2351952	382540	318834	309684
2372880	392668	328955	319796
2375544	391312	327598	318440
2375564	392200	328483	319324
2375568	391352	327637	318480
2375588	392204	328490	319332
2375588	392208	328448	319296
2376776	392508	328748	319596
2374728	392544	328773	319652
2374300	391224	327469	318324
2374408	388556	324770	315612
2377492	393328	329559	320400
2403604	402980	339211	330052
2157548	394124	330355	321196
2158588	395820	332051	322892
2146960	383028	319263	310104
2110104	345720	281955	272796
2105508	344380	280615	271456
2103836	344524	280759	271600
2106340	345916	282151	272992
2103480	344840	281076	271916
2108700	365940	302173	293016
2104764	348012	284247	275088
2099380	345644	281879	272720
2100940	345592	281828	272668
2102328	345624	281859	272700
2099348	345356	281591	272432
2101396	345892	282127	272968
2101284	346108	282343	273184
2112580	360676	295691	286444
2102608	347192	283428	274268
2096340	349504	285739	276580
2115812	371524	307749	298580
2118184	352528	288764	279604
2108588	351684	287919	278760
2105420	348312	284547	275388
2104200	345700	281935	272776
2103084	345984	282217	273060
2102048	346012	282247	273088
2102048	345908	282143	272984
2103180	351120	286601	277380
2105348	350716	286939	277780
2095820	352192	288428	279268
2101032	351808	288043	278884
2106148	357764	294000	284840
2101736	351564	287798	278640
2120616	358924	295087	285928
2134848	376288	312513	303344
2132800	376420	312653	303496
2122668	359476	295696	286536
2116156	361592	297828	288668
2124036	359688	295921	286760
2139360	383964	320187	311016
2126888	358636	294865	285704
2123160	355864	292097	282936
2152604	381708	317931	308760
2150676	373964	310187	301016
2141288	381244	317467	308296
2130236	380148	316379	307216
2131268	375744	311975	302812
2406984	386972	323061	313764
2405516	388536	324626	315328
2413288	391520	327609	318312
2429340	410380	346455	337144
2432672	410376	346450	337140
2420716	391688	327773	318472
2421228	391720	327805	318504
2415824	388824	324909	315608
2412456	384076	320161	310860
2408200	383044	319129	309828
2410396	383540	319625	310324
2408204	384312	320397	311096
2408132	384252	320337	311036
2408144	383736	319821	310520
2413400	400812	336886	327576
2423208	402240	338315	329004
2405788	386552	322633	313328
2407700	385224	321305	312000
2407336	385824	321905	312600
2407360	385032	321114	311808
2406300	384440	320521	311216
2406332	384652	320733	311428
2410680	386140	322221	312916
2406912	385152	321233	311928
2406996	390040	326043	316728
2400100	389472	325546	316232
2408804	389460	325518	316204
2419792	392792	328862	319548
2419812	392800	328871	319556
2379312	387972	324045	314732
2435524	405516	341409	331916
2479492	427440	363275	353724
2500504	454492	390388	380900
2502684	454476	390371	380884
2502684	453600	389497	380008
2504676	461440	397336	387848
2496288	420816	356723	347244
2494248	420172	356079	346600
2480540	420560	356467	346988
2477216	417256	353162	343684
2479356	416156	352063	342584
2477440	415532	351439	341960
2477420	415140	351045	341568
2477364	414996	350903	341424
2477412	416104	352011	342532
2476336	415908	351815	342336
2475416	415508	351415	341936
2477472	416160	352061	342580
2481468	418524	354422	344940
2475484	418736	354639	345156
2476508	417540	353443	343960
2470212	417356	353259	343776
2473952	419724	355626	346144
2471924	417388	353290	343808
2472520	414844	350747	341264
2479372	416096	351980	342496
2473900	415916	351816	342332
2482364	417716	353618	344136
2498456	439288	375181	365688
2506800	439072	374895	365400
2549908	453176	389053	379560
2523528	449888	385777	376284
2523684	448276	384166	374672
2489020	417700	353601	344116
2486140	418040	353941	344456
2485576	417224	353124	343640
2488416	419648	355540	346048
2494660	436140	372028	362532
2492664	436212	372100	362604
2487548	420016	355903	346408
2516044	452832	388709	379204
2523992	459720	395589	386076
2526900	459740	395607	386088
2542624	460976	395906	386020
2542200	462924	397854	387968
2542348	463324	398254	388368
2531508	463604	398527	388644
2531852	463068	397998	388112
2531292	463804	398734	388848
2528836	464188	399118	389232
2530916	465216	400146	390260
2530900	462960	397889	388004
2549656	462636	397566	387680
2544284	467164	402093	392208
2558700	471352	406282	396396
2555808	472788	407718	397832
2541000	471204	406134	396248
2556360	468064	402994	393108
2551676	467068	401995	392112
2542024	465432	400362	390476
2541000	465452	400381	390496
2538856	465468	400397	390512
2536784	465408	400336	390452
2535720	465388	400318	390432
2534468	464408	399334	389444
2535020	465976	400897	391004
2535688	466908	401822	391920
2535704	465728	400640	390740
2537524	467060	401974	392072
2544444	468192	403182	393204
2538348	467312	402301	392324
2539124	466228	401217	391240
2550556	470564	405553	395576
2552064	469616	404604	394628
2549972	469696	404685	394708
2549020	467468	402457	392480
2547136	468284	403271	393296
2544752	466036	401025	391048
2543696	465136	400125	390148
2550784	465836	400824	390848
2543168	467020	402009	392032
2557460	471708	406696	396720
2630312	485060	420014	410000
2647444	487596	422479	412464
2659532	516444	451397	441384
2665252	524440	459383	449360
2665592	514072	449014	438992
2671948	513548	448483	438460
2671116	513960	448899	438876
2653624	509044	443998	433984
2645572	488388	423341	413328
2666924	509180	444021	433968
2658808	510344	445247	435184
2672068	493616	428527	418476
2672068	494048	428961	418908
2672140	494140	429053	419000
2673376	494588	429501	419448
2672412	494936	429849	419796
2666060	492492	427405	417352
2666120	492528	427442	417388
2666220	492668	427580	417528
2664792	490704	425617	415564
2664300	490332	425245	415192
2664300	491304	426215	416164
2664308	491096	426007	415956
2664344	491188	426101	416048
2664500	491408	426319	416268
2672688	491804	426715	416664
2664828	492096	427001	416940
2672176	491916	426824	416764
2672180	492428	427331	417268
2670912	490768	425676	415616
2662524	489972	424880	414820
2662580	490112	425016	414952
2662596	505452	440345	430272
2660468	505852	440746	430672
2666772	506728	441622	431548
2668024	506984	441878	431804
2680360	507640	442534	432460
2667256	507380	442273	432200
2666864	506244	441138	431060
2666628	506544	441438	431360
2666876	507296	442191	432112
2665984	508784	443678	433600
2659300	507028	441932	431864
2648860	494468	429373	419304
2711548	529160	463980	453816
2747968	528852	463669	453508
2776192	555440	490248	480076
2776184	555000	489810	479636
2765612	535552	470372	460208
2756844	526956	461776	451612
2756924	527160	461980	451816
2754556	523556	458376	448212
2766996	523300	458109	447944
2749884	521732	456552	446388
2759048	528320	463139	452976
2743096	525860	460666	450500
2801512	552704	487498	477324
2756284	548932	483741	473568
2756356	548852	483660	473488
2747432	526932	461751	451588
2747560	527040	461860	451696
2746496	525976	460796	450632
2750084	527224	462042	451880
2750148	526624	461444	451280
2748632	526076	460896	450732
2748708	525612	460432	450268
2747756	525784	460604	450440
2747628	525564	460383	450220
2748448	526304	461124	450960
2778540	552320	487124	476956
2776492	551308	486112	475944
2779196	552176	486980	476812
2777564	552308	487113	476944
2776512	551876	486680	476512
2759828	547084	481864	471672
2760828	544836	479580	469356
2755928	533032	467787	457572
2765496	538080	472702	462472
2757132	537716	472461	462236
2769900	540188	474934	464708
2777904	542728	477474	467248
2775972	541344	476089	465864
2784368	540280	475017	464792
2775380	540164	474910	464684
2776192	540316	475061	464836
2775624	540860	475606	465380
2766336	541728	476477	466252
2774260	542188	476938	466712
2764868	541360	476118	465904
2723864	525604	460266	450048
2778540	539468	474160	463880
2772192	565520	500205	489916
2775632	564468	498868	488580
2758100	554904	489600	479320
2774228	559468	494162	483884
2773196	565948	500644	490364
2761728	552240	486936	476656
2770152	551856	486552	476272
2782112	565760	500446	490156
2785580	565804	500498	490220
2782460	565372	500068	489788
2779772	544364	479060	468780
2848892	598132	532828	522548
2854220	591608	526304	516024
2860024	595180	529876	519596
2876216	631224	565933	555644
2896748	633988	568697	558408
2894144	632004	566711	556424
2892024	621808	556515	546228
2878832	600436	535155	524876
2877796	601464	536183	525904
2926988	610084	544797	534512
2935692	602416	537119	526824
2909272	601536	536239	525944
2917944	601496	536186	525880
2936096	617756	552445	542140
2931712	618676	553337	543008
2943092	623092	557734	547404
2940868	647020	581670	571328
2948924	648944	583594	573252
2941656	648912	583562	573220
2940984	647756	582405	572064
2956416	648904	583535	573188
2948268	649172	583806	573460
2938948	649308	583943	573596
2946116	649288	583923	573576
2945888	648780	583414	573068
2938624	649172	583805	573456
2938624	649484	584117	573768
2947932	649008	583642	573292
2946880	649800	584434	574084
2946860	649624	584254	573904
2940036	649620	584254	573904
2938252	650228	584862	574512
2939276	651488	586086	575700
2948732	666696	601175	590772
2889788	615200	549743	539348
2889788	615212	549754	539360
2904828	620932	555458	545064
2898716	609956	544486	534096
2888176	606924	541507	531108
2891372	606280	540857	530464
2882524	587336	521892	511484
2878492	589992	524543	514132
2891320	616924	550269	539768
2914444	615092	549631	539212
2906404	613728	548279	537868
2904348	613784	548323	537920
2904348	613788	548327	537924
2904448	615152	549687	539288
2910500	598772	533302	522900
2903236	591312	525831	515440
2901728	588572	523080	512700
2901720	588408	522933	512524
2902836	582300	516845	506428
2881116	580232	514762	504360
2889712	580984	515532	505112
2923160	606464	541027	530620
2923160	606320	540846	530428
2915172	601456	536020	525612
2916180	586384	520953	510556
2918260	591732	526266	515840
2911292	579844	514387	503984
2907596	583704	518271	507896
2928532	596356	530934	520544
2918356	597204	531740	521348
2932220	598176	532750	522348
2932076	597728	532307	521900
2932104	597616	532195	521788
2926604	604840	539419	529012
2911848	603512	538089	527684
2907340	607624	542192	531776
2892164	585656	520233	509828
2892292	583680	518258	507852
2920612	591476	526054	515648
2920612	590284	524863	514456
2941196	591956	526535	516128
2935660	604372	538971	528568
2929532	606488	541021	530552
2940936	608884	543413	532940
2949408	611892	546627	536360
2949408	611896	546631	536364
2948412	611344	546080	535812
2931604	615108	549630	539148
2984476	614412	548858	538376
2914368	616816	551337	540856
2927520	602492	537009	526524
2927520	601400	535915	525432
2943664	598684	533201	522716
2943700	598776	533294	522808
2943468	588680	523196	512712
2941276	588852	523369	512884
2939188	588608	523124	512640
2865452	581724	516241	505756
2906764	582888	517405	506920
2898712	582664	517182	506696
2898416	581716	516234	505748
2898308	582152	516669	506184
2898364	581636	516153	505668
2899400	582248	516766	506280
2895264	582264	516782	506296
2893144	582340	516858	506372
2893216	581988	516506	506020
2893280	581636	516154	505668
2893220	582648	517165	506680
2893260	582648	517166	506680
2892216	582404	516921	506436
2892380	583324	517842	507356
2892428	582372	516890	506404
2893360	583240	517757	507272
2892436	582452	516969	506484
2892464	583404	517922	507436
2893940	585460	519978	509492
2892492	582240	516757	506272
2891696	583288	517806	507320
2891480	583688	518205	507720
2891480	583636	518154	507668
2891460	583476	517993	507508
2915168	583396	517913	507428
2921340	582680	517197	506712
2921316	581888	516405	505920
2921136	580968	515485	505000
2923188	580984	515500	505016
2923148	581012	515527	505044
2931000	581612	516029	505540
2906020	589832	523264	512700
2916740	590816	525327	514836
2913096	590556	525063	514568
2925620	593728	528234	517740
2918824	595804	530311	519816
2912644	586716	521230	510740
2912892	587436	521949	511460
2944204	612980	547560	537072
2944064	612788	547372	536884
2933680	589332	523926	513448
2922884	581952	516546	506068
2931528	597008	531755	521292
2930328	596428	531973	520744
2928280	596432	532000	520748
2924952	602160	537809	526456
2921756	595776	531437	520092
2927080	600416	536076	524728
2920520	612776	548427	537072
2911356	589776	525437	514092
2910860	589680	525342	513996
2928068	610924	546574	535220
2918000	593320	528977	517632
2955460	602116	537773	526428
2955336	607168	542829	531484
2947024	617236	552897	541552
2945968	621876	557535	546192
2945968	620640	556302	544956
2957772	623616	559244	547932
2956116	629136	564764	553452
2956116	629052	564680	553368
2976340	637968	573588	562276
2966688	639300	574929	563616
2989988	648012	583639	572328
2975296	641204	576827	565516
2909828	593720	529348	518036
2911876	593684	529313	518000
2909864	592404	528033	516720
2909888	592572	528201	516888
2910344	593492	529121	517808
2909124	592836	528465	517152
2909292	593944	529573	518260
2908132	593956	529585	518272
2908064	593928	529557	518244
2908020	594056	529685	518372
2907772	591696	527324	516012
2907772	592408	528037	516724
2907612	593156	528785	517472
2906516	593028	528657	517344
2906496	593172	528800	517488
2906476	592980	528608	517296
2906496	592704	528331	517020
2906504	592168	527795	516484
2906496	592636	528263	516952
2906536	593044	528673	517360
2906536	593280	528903	517588
2908648	593060	528682	517368
2909664	593132	528658	517428
2909664	593172	528693	517468
2909684	593292	528791	517576
2909664	593160	528656	517444
2909604	593120	528618	517404
2909624	593224	528720	517508
2912812	595212	530710	519496
2904756	598484	533915	522772
2930368	615748	551140	540008
2931344	616264	551656	540524
2923468	617148	552537	541408
2923352	615940	551306	540160
2928556	615792	551167	540020
2935972	610440	545814	534668
2915908	593480	528865	517728
2915908	593256	528641	517504
2915908	593124	528509	517372
2952832	605512	540895	529760
2959728	611332	546717	535580
2977620	632064	567450	556312
2947996	622820	558202	547056
2925464	616624	552006	540860
2925464	616360	551742	540596
2925464	614508	549891	538744
2889816	597432	532824	521688
2915056	597232	532624	521488
2925592	603848	539240	528104
2932612	604872	540264	529128
2932580	607076	542468	531332
2936648	608956	544347	533212
2935200	606188	541581	530444
2974208	615160	550547	539408
2988180	658004	593386	582244
2948660	633348	568730	557584
2949936	635912	571294	560148
2950224	646308	581682	570528
2945808	639428	574812	563668
2945808	639292	574674	563532
2938632	623748	559132	547988
2934296	615864	551246	540100
2935888	616584	551966	540820
2935884	616640	552022	540876
2935784	615724	551106	539960
2933820	615088	550470	539324
2935880	615472	550854	539708
2931740	615464	550846	539700
2931732	615868	551250	540104
2930860	616520	551902	540756
2930828	616708	552090	540944
2930724	615128	550510	539364
2933504	624008	559382	548236
2932468	618640	554021	542876
2931008	617048	552398	541252
2931008	617004	552386	541240
2931000	617072	552454	541308
2931148	616596	551977	540832
2931020	616052	551433	540288
2931052	616952	552334	541188
2928652	617132	552514	541368
2928652	617060	552442	541296
2928672	616036	551418	540272
2930700	616808	552190	541044
2953188	616668	552040	540884
2943736	614604	549984	538840
2935464	616608	551988	540840
2941852	623216	558592	547444
2935124	621736	557114	545964
2946776	622620	557998	546848
2976492	648876	583619	572408
2974752	650904	586274	575116
2965284	631976	567356	556208
2950384	628336	563717	552568
2951272	630348	565729	554580
2991476	641692	577093	565948
2980652	638924	574325	563180
2986504	644968	580386	569244
2991412	645928	581376	570240
2967164	648468	583905	572760
2952416	648372	583821	572684
2924676	630908	566357	555220
2976144	639492	574940	563804
2975840	640996	576444	565308
2977464	652200	587647	576508
2985916	662184	597673	586552
2982828	664384	599872	588752
2981884	665572	601061	589940
2979688	664860	600350	589228
2979624	665964	601421	590312
2979588	666312	601799	590680
2979588	666412	601899	590780
2979096	666600	602038	590916
2979096	666680	602119	590996
2979076	666596	602035	590912
2980100	666412	601851	590728
2980100	667292	602731	591608
2980100	667780	603218	592096
2980100	667540	602979	591856
2980136	667556	602995	591872
2980196	667612	603046	591924
2980200	667284	602722	591600
2980184	667144	602579	591456
2991976	670532	605964	594836
2994000	666476	601907	590780
2935252	636828	572260	561132
2933280	636800	572232	561104
2933176	635956	571389	560260
2944356	641612	577037	565900
2952752	642344	577768	566632
2959636	644560	579985	568848
2979480	653228	587540	576316
2992252	652944	588359	577212
2980600	653052	588467	577320
2976908	653600	589015	577868
2952900	643952	579390	568252
2960004	645108	580546	569408
2949964	643992	579426	568288
2949952	642664	578101	566964
2945788	640780	576219	565080
2949988	640964	576403	565264
2978644	648404	583843	572704
2973236	647204	582643	571504
2970368	645468	580906	569768
2970368	645616	581055	569916
2969304	645528	580966	569828
2938732	641004	576442	565304
2965596	643352	578790	567652
2964528	644328	579767	568628
2966624	644320	579758	568620
2966460	642568	578006	566868
2944264	641572	577010	565872
2944580	643776	579213	568076
2946576	644800	580238	569100
2955560	642564	578002	566864
2955552	642588	578026	566888
2955572	640696	576120	564984
2951484	641356	576793	565656
2951484	641424	576861	565724
2949376	641344	576780	565644
2945216	637736	573173	562036
2946332	638560	573998	562860
2954560	638912	574350	563212
2947520	638768	574205	563068
2948564	638848	574285	563148
2948564	638888	574325	563188
2949528	637448	572886	561748
2947540	638952	574390	563252
2951564	638936	574373	563236
2949584	639072	574510	563372
2944752	637760	573150	561964
2947240	636648	572084	560948
2943820	634952	570390	559252
2944360	635684	571122	559984
2944316	634924	570362	559224
2977532	644720	580029	568884
2978868	644980	580413	569272
3019440	660704	596215	585084
3019440	660696	596207	585076
2994116	660732	596243	585112
2993568	660016	595525	584396
2987676	659064	594576	583444
2979460	656760	592279	581160
2977292	652888	588410	577288
2953000	642876	578398	567276
2957380	648832	584352	573228
2960260	650160	585676	574552
2962556	647444	582964	571840
2959180	648088	583608	572484
2966724	644164	579684	568560
2981572	649708	585228	574104
2981636	648136	583656	572532
2980600	648156	583676	572552
2974464	648496	584016	572892
2973172	644012	579531	568408
2960568	643628	579148	568024
2976288	647536	583056	571932
2975244	647052	582572	571448
2975324	648036	583556	572432
2975268	647144	582664	571540
2975228	646776	582296	571172
2976164	649564	585083	573960
2976680	648756	584275	573152
2974976	648352	583872	572748
2969104	647316	582835	571712
2965924	649484	584248	573060
2979012	654764	590283	579160
2988536	655660	591168	580036
2988536	654684	590192	579060
2961612	648060	583577	572456
2964472	649640	585225	574108
2971884	649380	584965	573848
2971808	649252	584762	573628
2969556	645700	581209	570076
2966480	646516	582025	570892
2968608	647196	582706	571572
2967572	648000	583510	572376
2952024	649268	584852	573736
2967696	649904	585489	574372
2967696	649908	585493	574376
2966024	652076	587589	576460
2966548	652544	588058	576928
2993180	652088	587602	576472
2975536	654844	590354	579220
2994864	661180	596677	585532
2977456	652328	587835	576700
2977524	652752	588259	577124
2978996	656288	591778	580624
2993220	662492	597981	586828
2988312	659916	595405	584252
2979020	660044	595533	584380
3008772	668268	603745	592584
3016712	668376	603855	592692
3007328	668516	604004	592852
3005484	669208	604697	593544
3005484	669272	604761	593608
3005484	632208	567697	556544
3002028	629456	564943	553788
2973960	620712	556193	545032
3005920	628500	563805	552800
3001232	628532	563836	552832
3001232	628504	563808	552804
3006052	628524	563828	552824
3004472	628840	564153	553160
3004472	627032	562347	551352
2997520	626944	562260	551264
2980144	620596	555899	544892
2978124	621920	557209	546192
3005200	624564	559853	548836
3005200	624600	559888	548872
3005200	625320	560607	549588
3005184	625284	560574	549556
2980808	622808	558098	547080
2987424	622376	557665	546648
2982608	622640	557930	546912
2986220	622712	557992	546964
2998080	623716	558981	547940
2984084	626332	561597	550556
2984084	626344	561609	550568
2993160	626524	561788	550748
2982388	626312	561577	550536
2978448	627736	563002	551960
2978448	627800	563066	552024
2982048	629448	564714	553672
2982600	629924	565190	554148
2983240	630568	565835	554792
2992248	634644	569907	558864
3015068	638396	573647	562596
3015104	638432	573686	562632
3013040	637636	572889	561836
3013040	637572	572826	561772
3011568	633028	568291	557248
3003216	633076	568339	557296
2991276	627420	562684	551640
2985608	625676	560940	549896
2984516	625700	560964	549920
3008932	632308	567568	556524
3047692	669248	603412	591268
3061492	692252	627372	616184
3057444	693088	628324	617252
3062260	666704	601934	590860
3000684	662660	597891	586816
2993200	662224	597455	586380
2998964	662144	597375	586300
3000296	663192	598418	587336
3033832	664240	599454	588360
3037168	663820	599033	587940
3037352	665572	600785	589692
3064816	663416	598629	587536
3025880	666456	601669	590576
3047160	670740	605954	594860
3009372	670620	605834	594740
3017520	664784	599996	588904
3003416	665552	600765	589672
3009660	667080	602292	591200
3027844	670516	605720	594616
3032684	667712	602912	591808
3037304	668636	603840	592736
3022192	664308	599509	588408
3023216	664564	599768	588664
3003980	654336	589550	578456
3003032	654448	589662	578568
3002052	655312	590526	579432
3013296	644752	579966	568872
3013296	644628	579841	568748
3012688	645028	580242	569148
3028636	646820	582033	570940
3025344	647820	583034	571940
3000536	647456	582670	571576
3000536	647468	582682	571588
3013228	645696	580910	569816
3017860	650056	585269	574176
3017128	651724	586937	575844
3014484	652376	587589	576496
2999768	641512	576725	565632
2998720	642236	577449	566356
2994520	642200	577412	566320
2993464	642152	577364	566268
2991728	640184	575396	564300
2991872	641128	576340	565244
2989664	638012	573223	562128
2988604	638944	574154	563060
2988604	639080	574290	563196
2988604	639060	574269	563176
2996840	639664	574858	563764
2996900	639924	575122	564028
2988732	639784	574987	563892
2988732	639868	575078	563984
2996928	640144	575354	564260
2988732	640072	575283	564188
2988604	638976	574187	563092
2989652	639372	574583	563488
2989652	639372	574583	563488
